ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
4,903,1283,Shia003764Vols,780,999,1159,117,39
9,279,438,AOCP20250217771Vols,68,335,499,77,61
64,346,990,AOCP20250220645Vols,420,700,923,93,17
82,599,1091,AOCP20250220645Vols,368,547,698,106,28
104,310,525,AOCP20250214593,266,1217,1427,136,78
108,157,614,AOCP202502141202,49,975,1287,180,47
119,618,768,AOCP20250214681Vols,1657,441,591,102,79
119,614,762,AOCP20250220654Vols,868,913,1063,107,87
119,614,762,AOCP20250214602,389,1211,1412,106,66
159,942,1060,AOCP20250220645Vols,250,968,1084,75,78
192,49,266,AOCP20250214783,257,596,755,120,71
192,49,425,AOCP20250220763Vols,2442,297,613,194,58
193,0,415,AOCP20250214649Vols,975,576,759,132,40
209,1195,1306,AOCP20250214600,633,1292,1399,78,90
209,1195,1306,AOCP20250220763Vols,2442,528,666,72,65
225,587,892,AOCP20250214600,595,1146,1487,201,74
262,288,393,AOCP20250220690Vols,222,78,180,68,78
329,49,156,AOCP20250220645Vols,849,1126,1231,80,95
367,992,1207,AOCP20250217771Vols,949,41,243,132,75
368,322,475,AOCP20250217771Vols,949,1359,1503,106,87
418,521,1055,AOCP20250220645Vols,589,1028,1137,83,19
456,221,932,AOCP20250214709Vols,941,834,1181,171,29
475,361,628,AOCP20250220645Vols,574,1221,1373,105,50
483,691,855,AOCP20250214600,647,1053,1212,114,89
510,671,879,AOCP20250214600,570,881,1030,100,61
510,832,989,AOCP20250214600,604,1052,1199,103,89
534,294,620,AOCP20250214600,524,909,1214,190,77
539,765,1094,AOCP20250214600,598,1069,1377,217,84
578,977,1088,AOCP20250214600,613,643,749,79,92
598,1100,1215,AOCP20250214600,542,808,922,75,84
609,619,936,AOCP20250214600,543,74,383,170,58
609,616,786,AOCP20250220629Vols,94,813,982,105,77
609,614,774,AOCP20250220629Vols,672,1269,1431,107,83
615,16,119,AOCP20250220629Vols,279,868,970,73,88
623,842,1346,AOCP20251117047,14,189,666,314,76
624,0,440,AOCP20251117047,14,666,1187,288,68
708,15,600,AOCP202502141226,33,1110,1420,200,43
717,723,834,AOCP202502141226,77,723,831,79,91
810,697,857,AOCP20250214855,345,734,842,75,62
811,244,622,AOCP202502141226,124,286,641,170,52
1062,666,1042,AOCP20250214600,105,630,938,160,47
1115,21,399,AOCP20250220645Vols,652,1183,1370,94,30
1126,23,121,AOCP20250220654Vols,166,41,137,68,83
1146,1069,1329,AOCP20250214681Vols,303,192,440,180,87
1156,243,501,AOCP20250220645Vols,477,54,301,168,84
1332,834,1129,AOCP20250214681Vols,328,1438,1560,84,37
1342,0,593,Kraken210903013118,701,948,1473,289,53
1552,1009,1120,AOCP20250214639,39,525,630,81,94
1557,747,961,AOCP20250220645Vols,1127,91,351,132,64
1573,162,323,AOCP20250220645Vols,941,1122,1290,85,65
1573,162,323,AOCP20250220645Vols,1181,1038,1193,92,74
1585,266,748,AOCP202502141226,78,679,1108,213,49
1682,0,414,AOCP20250220645Vols,389,757,880,89,27
1779,312,420,AOCP202502141226,196,1189,1296,75,88
1961,61,171,AOCP202502141226,238,1024,1128,71,84
2004,196,744,AOCP20250214626,28,1154,1431,177,40
2016,333,498,AOCP20250214639,243,947,1103,121,92
