ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
3,542,727,Shamela0001426,7,1119,1345,147,79
3,542,727,Shamela0004473,17190,327,553,147,79
3,549,727,JK000146,47,194,411,139,78
4,1,178,Zaydiyya0000062,931,300,477,143,100
4,1,178,Shamela0021715,3958,917,1094,143,100
4,115,264,Meshkat0014420,2636,1108,1392,94,41
4,1,178,Shamela0005756,7933,361,536,142,98
4,1,178,Sham19Y0018103,1715,805,982,143,100
4,1,178,Sham19Y0018176,934,1287,1464,143,100
4,1,316,Sham19Y0014404,733,436,1009,160,30
4,37,178,Shamela0023632,2006,968,1109,115,100
4,1,178,Shamela0029743,519,860,1037,143,100
4,1,178,Shamela0023578,1719,480,657,143,100
4,37,178,Tafsir01005,3208,1166,1306,114,99
4,1,178,JK007018,352,1280,1457,143,100
4,37,264,Meshkat00042488,865,562,1347,146,23
4,1,178,JK009266,5430,428,604,142,99
4,1,178,JK009268,2695,450,627,143,100
4,1,178,JK000110,590,356,533,143,100
4,1,178,ShamAY0036821,1268,266,442,142,99
4,1,178,Sham19Y0018106,1722,903,1080,143,100
4,1,178,Sham19Y0016584,1884,878,1055,143,100
4,1,183,JK009396,755,1328,1510,144,98
4,32,178,Shamela0007798,5535,265,701,112,31
4,37,178,Sham19Y0023618,935,1194,1335,115,100
4,37,269,JK001420,495,957,1422,96,20
4,1,178,Shamela0008473,2654,1170,1347,143,100
4,1,178,Shia001432Vols,1809,1317,1494,143,100
4,1,178,Sham19Y0023608,2113,676,853,143,100
4,1,178,JK009172,45,649,826,143,100
4,1,178,QuranAnalysis001,113,12,189,143,100
4,1,178,Shamela0037458,2115,1224,1401,143,100
4,1,178,Shamela0023591,4239,196,373,143,100
4,37,178,Rafed0003943Vols,820,595,736,115,100
4,1,178,JK001496,1100,1310,1487,143,100
4,1,178,Shamela0000041,1369,316,599,143,62
4,1,178,Shamela0023628,2084,1,262,141,66
4,1,178,JK000791,1211,431,1082,108,19
4,44,178,Sham19Y0013605,2258,1,135,109,100
4,1,178,Sham19Y0014592,1668,841,1018,143,100
4,8,178,Tafsir03097,919,1071,1500,136,39
4,1,178,JK009270,2537,1,177,142,99
4,1,178,Sham19Y0020891,3168,1325,1502,143,100
5,198,374,Shamela0001524,1623,754,962,120,70
5,238,374,JK007045,541,645,786,92,73
5,198,374,Shamela0021715,9750,1330,1540,119,69
5,198,374,Shamela0005756,14201,964,1286,119,45
5,198,374,Sham19Y0018103,3782,1249,1459,119,69
5,198,374,Sham19Y0018176,2301,1211,1421,119,69
5,198,374,Sham19Y0127656,745,884,1125,117,58
5,198,374,JK000165,3458,1209,1424,120,69
5,198,374,Sham19Y0013252,9289,1037,1247,119,69
5,198,374,Sham19Y0013252,9290,299,509,119,69
5,198,374,ShamAY0034447,1910,1057,1274,119,67
5,198,374,Sham19Y0020638,1346,489,699,119,69
