ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,463,1458,ShamIbadiyya0000109,8006,54,1211,692,71
1,133,454,Sham19Y0131521,4307,472,811,236,84
1,115,454,ShamAY0038007,10,598,944,242,85
1,503,1513,ShamAY0038007,33,15,1117,739,81
1,448,1513,Shia002265Vols,1293,258,1508,745,73
1,459,1513,Shamela0001585,222,163,1309,798,86
1,133,454,Shamela0007891,1865,883,1236,240,82
1,459,988,JK011633,64,895,1455,325,65
1,988,1513,JK011633,65,1,552,378,84
1,167,454,Masaha001946Vols,731,515,815,191,78
1,459,1446,Shia000841Vols,8910,407,1523,710,77
1,459,1405,ShamAY0034230,676,500,1516,672,81
1,1043,1513,ShamAY0034230,694,1307,1592,208,54
1,760,1271,Kraken22032302241800,6,1,444,317,74
1,133,454,Shamela0025800,521,535,876,241,85
1,459,1230,JK001336,200,641,1512,554,76
1,1043,1513,Zaydiyya0000054,481,35,219,142,37
1,459,747,Shamela0027092,1,1114,1496,213,69
1,739,1513,Shamela0027092,2,34,839,566,85
1,115,525,Kraken230106005528,228,337,761,253,68
1,459,1513,ShamAY0032946,25,126,1240,724,75
1,668,1513,Shamela0009429,4293,10,788,532,75
1,964,1490,Zaydiyya0000361,1216,1310,1527,138,33
1,459,993,Shamela0008463,5189,128,607,233,47
1,507,1212,Shamela0012320,3210,934,1624,479,82
1,133,454,Sham19Y0020944,697,513,852,236,84
1,133,454,Shamela0006610,1008,893,1232,235,84
1,1040,1513,Shamela0011620,132,677,1168,336,82
1,1100,1393,Shamela0011620,133,142,321,100,40
1,133,454,Shamela0005922,2835,490,1006,240,57
1,459,1513,Shamela0005922,2848,293,1525,740,73
1,133,430,Shamela0002863,2239,1193,1485,211,84
1,133,454,Masaha001864Vols,2172,542,880,232,83
1,915,1400,Shamela0037063,75,6,381,158,35
1,77,512,Kraken2102182324111,75,513,971,317,84
1,1242,1513,Kraken2102182324111,76,1207,1483,202,90
1,531,1238,Kraken2102182324111,76,25,710,452,76
1,77,512,Kraken2102182324111,219,542,1000,317,84
1,488,1238,Kraken2102182324111,220,10,734,468,74
1,1242,1513,Kraken2102182324111,220,1231,1507,202,90
1,111,516,Shia003732Vols,3818,716,1161,268,71
1,568,1458,Tafsir09084,1089,1,1185,646,66
1,459,953,JK009390,4475,837,1473,359,69
1,953,1513,JK009390,4476,1,624,392,76
1,551,993,Sham19Y0019188,1863,162,611,221,51
1,124,454,Rafed0003902Vols,2456,726,1079,245,85
1,133,454,Shamela0009242,3577,255,594,237,84
1,142,454,Shamela0021713,653,986,1344,224,76
1,561,1513,Shamela0011468BK2,1764,1,1014,684,81
1,133,454,Shamela0117359,743,256,594,239,85
1,1040,1513,Shamela0009859,25,758,1231,312,76
1,463,883,Sham19Y0036116,18,1143,1563,266,75
1,886,1513,Sham19Y0036116,19,1,614,465,91
1,133,454,Zaydiyya0000010,869,1,325,218,77
1,459,842,Shamela0001438,5197,1058,1478,225,61
1,771,1513,Shamela0001438,5198,1,804,519,78
1,133,525,Sham19Y0127700,299,999,1366,256,79
1,127,454,Shamela0036446,743,900,1244,245,86
1,482,1513,Shamela0000767,1901,1,872,492,56
1,459,1463,Sham19Y0017729,334,699,1534,445,52
1,111,454,ShamAY0033181,1578,1125,1510,252,81
1,171,454,Sham19Y0020591,1124,96,400,208,83
1,255,454,ShamAY0034409,23,1,219,148,81
1,516,1513,Shamela0010526,27,10,985,641,73
1,459,1271,Sham19Y0146127,3284,583,1497,567,75
1,157,454,Shamela0010480,1440,211,531,219,84
1,459,1513,Shamela0027091,4,13,1229,757,75
1,493,1172,JK007114,1714,770,1577,478,73
1,115,370,Sham19Y0017747,2082,1075,1338,185,83
1,459,634,JK001412,398,1293,1563,118,54
1,642,1473,JK001412,399,1,1132,604,65
1,459,1513,Sham19Y0016555,277,204,1414,753,76
1,459,1513,Sham19Y0017903,603,174,1045,464,52
1,459,1513,Shamela0008473,2235,189,1416,762,75
1,133,516,Shamela0021743,1618,737,1128,240,74
1,459,1513,Shamela0021743,1629,225,1108,476,53
1,133,454,Shamela0031457,133,899,1196,197,68
1,459,1513,JK003501,236,268,1390,717,74
1,459,1513,Sham19Y0148486,5944,307,1526,741,74
1,1040,1242,Shamela0012293,1263,1349,1543,140,87
1,1242,1513,Shamela0012293,1264,1,312,188,73
1,133,454,Shamela0000170,51,540,879,241,86
