ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,43,1366,BJS001,1,222,925,474,45
1,31,866,BJS002,1,247,1179,566,75
1,866,1366,BJS002,2,482,988,330,82
2,0,343,BJS001,1,928,1289,218,80
2,355,1253,BJS001,2,0,1020,544,65
2,0,273,BJS002,2,988,1272,135,56
2,236,1253,BJS002,3,0,1045,638,74
3,177,1145,BJS001,3,0,1214,606,64
3,188,1149,BJS002,4,0,1190,616,67
4,0,1159,BJS001,4,37,1294,779,77
4,0,1286,BJS002,5,27,1288,790,75
5,31,1115,BJS001,5,165,1309,724,79
5,0,1198,BJS002,6,43,1281,784,77
6,0,1284,BJS001,6,191,1300,718,69
6,8,1277,BJS002,7,92,1306,758,71
7,23,1126,BJS001,7,168,1386,671,66
7,0,1210,BJS002,8,34,1333,748,70
8,5,1134,BJS001,8,227,1341,711,77
8,1134,1309,BJS001,9,0,170,110,82
8,5,1194,BJS002,9,131,1316,740,77
9,0,1056,BJS001,9,170,1250,609,69
9,1056,1253,BJS001,10,0,227,136,78
9,0,1221,BJS002,10,111,1253,680,66
10,0,1084,BJS001,10,227,1269,676,79
10,1053,1243,BJS001,11,12,177,87,50
10,0,1243,BJS002,11,33,1250,756,74
11,95,1083,BJS001,11,221,1239,598,74
11,91,1214,BJS002,12,22,1205,695,74
12,356,1127,BJS001,12,451,1321,479,65
12,38,1325,BJS002,13,0,1340,830,74
13,254,1120,BJS001,13,439,1343,504,62
13,0,1315,BJS002,14,25,1322,767,66
13,803,959,BJS002,55,1115,1281,96,73
14,0,1142,BJS001,14,187,1319,709,77
14,29,1261,BJS002,15,10,1265,801,79
15,54,1207,BJS001,15,149,1280,667,70
15,14,1264,BJS002,16,0,1258,768,75
16,0,1229,BJS001,16,64,1305,725,70
16,9,1258,BJS002,17,0,1306,786,72
17,0,1078,BJS001,17,92,1212,596,66
17,4,1212,BJS002,18,16,1199,657,66
18,0,1259,BJS001,18,27,1303,800,76
18,9,1229,BJS002,19,15,1293,841,83
19,0,1235,BJS001,19,63,1213,677,72
19,0,1161,BJS002,20,97,1247,723,79
20,33,1239,BJS001,20,0,1164,731,75
20,0,1147,BJS002,21,65,1235,771,82
21,76,1052,BJS001,21,22,1072,597,70
21,0,1052,BJS002,22,93,1226,672,72
22,0,790,BJS001,22,338,1170,497,72
22,796,1260,BJS001,25,165,626,265,67
22,38,766,BJS002,23,463,1281,486,76
22,796,1260,BJS002,26,124,642,322,80
23,0,513,BJS001,25,635,1163,310,73
23,601,1246,BJS001,26,5,679,416,78
23,0,601,BJS002,26,651,1283,398,82
23,601,1246,BJS002,27,5,690,427,79
24,0,484,BJS001,26,679,1247,318,72
24,484,1251,BJS001,27,0,779,489,80
24,0,524,BJS002,27,690,1256,363,83
24,527,1251,BJS002,28,0,756,476,81
25,0,482,BJS001,27,779,1255,284,72
25,482,1287,BJS001,28,0,771,480,73
25,0,485,BJS002,28,756,1267,324,78
25,491,1287,BJS002,29,0,832,514,75
26,16,452,BJS001,28,878,1273,250,71
26,562,1278,BJS001,29,243,1051,466,75
26,396,1278,BJS002,30,6,1073,551,65
26,911,1069,BJS002,40,115,399,72,35
27,2,223,BJS001,29,1060,1298,139,74
27,223,567,BJS001,30,0,349,195,68
27,2,179,BJS002,30,1082,1284,115,73
27,179,579,BJS002,31,0,353,205,61
27,583,1135,BJS002,32,831,1286,291,66
28,0,1015,BJS001,32,208,1232,630,76
28,0,1180,BJS002,33,170,1264,681,70
29,4,1028,BJS001,33,294,1336,602,69
29,4,1221,BJS002,34,106,1321,743,74
30,0,906,BJS001,34,407,1296,544,74
30,906,1286,BJS001,35,0,404,242,74
30,0,1001,BJS002,35,232,1268,653,78
30,1008,1283,BJS002,36,0,282,182,79
31,3,861,BJS001,35,412,1282,525,73
31,861,1287,BJS001,36,9,457,274,75
31,3,973,BJS002,36,290,1297,645,80
31,973,1287,BJS002,37,0,317,206,80
32,0,883,BJS001,36,457,1293,552,77
32,886,1293,BJS001,37,0,471,239,59
32,0,1071,BJS002,37,317,1300,659,76
33,0,582,BJS001,37,465,1061,362,73
33,962,1231,BJS001,37,1034,1317,184,85
33,0,582,BJS002,38,265,864,388,80
33,962,1288,BJS002,38,837,1120,195,76
34,16,1127,BJS001,38,87,1300,734,78
34,1127,1280,BJS001,39,0,153,106,88
34,97,256,BJS002,38,1147,1312,111,82
34,256,1280,BJS002,39,0,1091,685,81
35,0,1113,BJS001,39,153,1274,648,71
35,0,183,BJS002,39,1091,1295,123,80
35,183,1246,BJS002,40,0,1107,682,79
36,0,1188,BJS001,40,126,1259,632,64
36,126,1280,BJS002,41,0,1075,636,67
37,0,1073,BJS001,41,85,1288,674,70
37,1073,1267,BJS001,42,0,195,112,68
37,142,570,BJS002,40,115,494,133,38
37,165,1267,BJS002,42,0,1225,739,75
38,0,896,BJS001,42,200,1061,552,79
38,21,917,BJS002,43,0,894,601,85
38,925,1145,BJS002,48,1004,1238,142,79
39,0,1109,BJS001,48,258,1265,562,63
39,0,1182,BJS002,49,113,1289,689,70
40,0,1075,BJS001,49,235,1290,449,45
40,0,1168,BJS002,50,131,1269,570,52
41,0,935,BJS001,50,255,1263,563,71
41,935,1277,BJS001,51,0,356,220,78
41,0,1068,BJS002,51,164,1282,660,73
41,1068,1277,BJS002,52,0,224,129,77
42,0,618,BJS001,51,363,1004,376,74
42,521,869,BJS001,51,915,1293,210,73
42,869,1232,BJS001,52,0,376,208,69
42,0,957,BJS002,52,230,1252,576,71
42,957,1232,BJS002,53,0,288,163,71
43,0,830,BJS001,52,382,1272,476,68
43,842,1266,BJS001,53,18,410,250,71
43,0,485,BJS002,53,294,782,309,78
43,438,935,BJS002,53,739,1269,296,69
43,935,1264,BJS002,54,18,320,197,70
44,0,785,BJS001,53,410,1242,456,67
44,785,1272,BJS001,54,0,476,288,71
44,0,857,BJS002,54,320,1252,523,70
44,861,1263,BJS002,55,5,403,252,76
45,3,848,BJS001,54,478,1330,484,69
45,853,1273,BJS001,55,0,445,254,70
45,7,976,BJS002,55,424,1352,561,68
45,976,1273,BJS002,56,0,245,152,62
46,122,229,AOCP20250214701Vols,66,15,114,59,77
46,0,837,BJS001,55,451,1247,446,63
46,0,885,BJS002,56,251,1148,490,63
