ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
2,284,663,ShamAY0034797,214,208,584,180,58
2,284,465,ShamAY0034797,334,506,676,128,89
2,284,465,ShamAY0034059,579,1118,1288,128,89
2,284,465,Shamela0021654,1298,855,1039,121,76
5,130,890,ShamAY0034797,217,33,787,325,47
5,130,1306,ShamAY0034797,336,95,1191,562,55
5,377,660,Shamela0021654,692,598,768,102,43
6,110,252,ShamAY0034797,217,1308,1440,69,60
7,359,1396,ShamAY0034797,219,11,999,629,71
7,246,762,ShamAY0034797,337,1106,1514,255,61
7,762,1396,ShamAY0034797,338,1,603,388,69
7,1240,1396,Sham19Y0000259,207,121,238,73,60
7,719,1296,ShamAY0033108,237,620,1226,329,56
7,719,1296,Tafsir02091,330,460,1066,329,56
27,509,1238,Shamela0000963,3213,883,1661,525,79
27,698,1264,ShamAY0034797,232,1,567,404,81
27,666,1224,ShamAY0034797,348,1,590,403,81
27,509,1154,Shia001432Vols,28554,997,1622,493,91
27,505,1229,Sham19Y0000259,207,351,1026,493,80
