ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,185,395,Rafed0003943Vols,6,885,1111,161,89
2,321,560,Sham19Y0127717,1,1326,1544,161,82
2,336,699,Shamela0012293,3130,555,893,194,57
2,316,699,Tafsir07076,8,1027,1479,213,54
2,417,699,Shamela0029882,19,178,672,182,46
8,615,986,JK007004,248,801,1081,137,44
8,4,360,JK000279,719,149,414,176,58
8,570,986,JK000916,2503,930,1324,169,41
8,570,1296,JK009158,127,174,636,204,32
8,570,1007,Sham19Y0122173,20,964,1229,125,33
13,651,978,Sham19Y0017879,522,538,825,150,49
13,740,1002,JK000584,503,771,1016,107,43
15,331,467,JK009301,146,1404,1564,108,80
15,331,483,Shamela0006686BK1,78,316,471,120,93
15,331,483,JK000022,3750,643,799,121,94
16,816,1115,ShamAY0034809,29,591,1014,153,37
16,816,979,JK000021,131,859,1014,126,92
16,816,988,Shamela0006686BK1,77,1366,1521,120,86
18,133,355,Sham19Y0017879,665,669,854,112,61
19,525,653,Shamela0011363,56,1373,1496,86,85
23,6,187,JK000159,823,428,598,136,93
24,0,328,Rafed0003943Vols,102,332,634,207,74
25,1268,1380,ShamIbadiyya0000185,732,1201,1311,85,97
25,1268,1380,ShamIbadiyya0000198Vols,1676,3,115,88,100
26,337,539,Shamela0007798,45,4,213,139,76
26,346,563,Shamela0022921,10,827,1064,154,76
26,370,539,JK008001,383,386,547,125,88
26,321,944,Shamela0012884,946,17,670,186,25
26,346,539,Shamela0008353,95,1362,1574,145,79
26,337,539,Shamela0008473,12,486,702,141,77
26,321,587,Sham19Y0150960,1133,319,568,153,71
26,346,539,Shamela0006947,5582,58,270,145,79
26,370,539,Sham19Y0127677,460,803,969,123,88
26,346,539,JK001295,408,688,860,134,86
26,346,539,JK000331,6,123,320,139,82
26,901,1373,Shamela0022549,46,297,725,86,15
27,187,312,JK007094,145,141,268,94,94
27,183,312,Rafed0003943Vols,128,896,1029,87,83
28,216,709,Shamela0004473,5666,730,1066,105,21
