ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,907,1218,Shamela0009061,59,1013,1252,158,64
1,993,1222,Zaydiyya0000474,415,490,695,135,70
1,990,1232,Shamela0031382,100,528,711,124,62
1,938,1218,MMS00029,35,511,760,171,75
1,1002,1222,Masaha0003164Vols,3951,25,387,120,40
1,914,1218,Zaydiyya0000400,285,1176,1459,171,63
1,930,1227,Shamela0009429,1250,8,243,136,55
1,933,1213,Masaha004231Vols,66,1263,1505,166,71
1,914,1218,Sham19Y0145210,958,3,351,198,67
1,941,1227,Shamela0006667,2431,556,819,167,69
1,938,1218,MMS00030,224,468,737,86,26
1,812,1218,Hindawi091480429,586,419,1018,217,42
1,999,1218,Shamela0037345,84,775,1007,153,78
1,745,1222,Zaydiyya0000398,260,852,1256,182,40
1,812,1232,Rafed0002267,23,1156,1558,244,66
1,938,1222,Shamela0023156,489,588,841,156,64
1,930,1218,MMS00011,960,0,227,111,40
1,907,1222,JK001330,3574,641,919,152,54
1,974,1218,Shamela0012402,486,279,472,106,52
4,0,304,Kraken220413202957,122,661,983,170,60
7,495,664,Masaha003955Vols,131,327,520,131,86
7,495,647,Sham19Y0143167,16,103,256,118,99
7,797,1032,JK007140,3634,446,636,132,67
9,723,1076,Rafed0003726Vols,638,61,407,244,79
9,708,1076,JK006474,1764,169,482,229,77
9,723,1086,JK009252,28,461,817,246,77
9,874,1076,Shamela0012884,2607,9,195,145,90
12,1377,1505,Shamela0021848BK1,23,249,560,102,40
12,1354,1513,JK007113,21,896,1090,126,78
12,395,532,JK009365,401,0,138,107,97
12,1361,1505,JK000291,22,1081,1247,118,85
12,1361,1505,JK007074,45,28,213,118,77
13,783,920,JK009149,843,383,522,112,98
13,778,920,JK009365,20,349,493,116,98
14,352,769,JK009237,2664,114,632,293,69
15,335,769,Shamela0095696,216,5,423,196,44
15,1305,1494,Sham19Y0014579,3858,336,499,89,60
15,335,797,ShamAY0037065,40,42,437,197,45
15,399,661,Sham19Y0017719,154,887,1158,73,33
15,1384,1494,JK010478,22,65,192,77,74
15,1102,1494,Sham19Y0013226,50,473,920,203,51
15,1384,1494,Hindawi061830848,121,525,648,77,76
15,1097,1402,Shamela0001032,138,1172,1506,159,52
15,1402,1514,Shamela0001032,139,0,107,76,86
15,1150,1514,JK009365,56,669,997,146,49
15,1150,1514,Sham19Y0073350,234,594,1062,210,51
15,1097,1514,Shamela0005390,52,456,896,250,65
15,1102,1514,Shamela0011056BK1,24,1103,1581,227,53
15,325,769,Rafed0002267,59,1054,1501,336,94
15,399,656,Shamela0009988,201,822,1128,77,21
16,978,1426,JK010276,25,818,1333,317,74
17,542,1047,Shamela0023578,2968,18,496,322,75
17,553,999,JK000198,786,1169,1619,311,83
17,177,510,Kraken220413194132,395,569,899,123,36
17,542,999,Kraken220413194132,396,21,364,239,63
17,894,1040,ShamAY0034059,6658,0,150,114,97
17,289,1040,Hindawi051419736,188,89,915,527,76
17,549,1040,JK009270,4953,1009,1460,306,74
17,0,289,JK000742,221,443,856,201,57
17,611,1040,JK000742,230,0,454,331,91
17,542,1040,Tafsir02091,1989,34,447,269,65
