ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
8,1212,1488,Hindawi096809026,12,309,589,223,98
21,1453,1590,Shamela0009429,1561,392,529,112,100
21,668,929,Shamela0023735,330,277,539,210,99
21,1197,1416,Shamela0001002,68,652,910,141,60
22,1,380,Shamela0009429,1561,529,912,303,95
27,523,763,Shamela0023735,330,1179,1413,139,65
27,632,1014,Shamela0011780,80,1168,1569,209,53
27,1014,1709,Shamela0011780,81,1,728,541,87
27,1346,1504,Hindawi026180405,21,103,260,127,97
27,590,1521,Shamela0001002,119,674,1645,535,56
28,374,670,Shamela0011680,28,1235,1563,185,66
28,34,646,Shamela0011780,81,844,1617,425,65
28,662,1713,Shamela0011780,82,1,1124,542,48
29,1151,1458,Sham19Y0026523,4850,1299,1613,223,82
29,365,712,Shamela0011680,30,96,378,207,67
29,1208,1458,Hindawi084739682,215,6,256,208,99
29,1111,1458,Hindawi051620274,15,1230,1542,252,86
29,1,600,Shamela0011780,82,1124,1693,395,78
29,600,1665,Shamela0011780,83,1,1197,760,72
29,930,1103,Shamela0001002,300,1196,1362,130,89
30,23,314,Hindawi051620274,47,701,990,217,86
30,366,1485,Shamela0011780,84,31,1560,596,45
30,523,1196,Shamela0001002,300,1362,1683,208,38
31,509,773,Hindawi051620274,46,834,1090,167,76
31,1,674,Shamela0011780,85,96,741,343,54
31,936,1701,Shamela0011780,86,1,755,523,77
32,1,750,Shamela0011780,86,755,1652,471,63
32,750,1654,Shamela0011780,87,1,1009,655,76
33,1182,1584,Shamela0023735,330,1179,1586,329,98
33,1,644,Shamela0011780,87,1009,1642,445,79
33,644,1111,Shamela0011780,88,1,465,310,73
34,757,1225,Shamela0001043,57,1143,1466,183,43
34,155,554,Shamela0011680,26,246,568,182,49
34,1,1593,Shamela0023735,331,13,1608,1274,97
34,682,1216,Sham19Y0036540,2613,857,1160,232,52
34,757,1225,Shamela0023849,538,1019,1644,272,46
34,764,1225,Shamela0001002,71,463,1027,294,55
35,1,1560,Shamela0023735,332,17,1603,1212,91
36,937,1349,Shamela0001043,57,334,754,291,81
36,1242,1559,Shamela0001043,859,450,730,196,74
36,1,643,Shamela0023735,333,34,674,521,99
36,891,1649,Shamela0011787,322,1,774,605,95
37,139,1629,Shamela0003298,17,24,1098,604,46
37,15,989,Shamela0001043,859,730,1644,723,88
37,989,1528,Shamela0001043,860,1,401,261,61
37,240,1579,JK001325,63,536,1585,499,42
37,1,848,Shamela0011787,322,774,1636,690,98
37,848,1654,Shamela0011787,323,1,836,636,91
37,631,1549,Masaha004656,208,5,632,399,51
37,180,1654,Sham19Y0017048,8,5,1544,876,60
37,837,1541,Shamela0001002,75,1,470,256,43
38,365,1270,Shamela0001043,529,113,824,520,70
38,1,808,Shamela0011787,323,836,1645,629,93
38,808,1566,Shamela0011787,324,1,761,601,97
38,330,1065,Sham19Y0017048,44,873,1576,499,78
38,1253,1537,Sham19Y0017048,45,1,276,190,81
39,64,437,Shamela0001043,530,1,226,156,52
39,549,743,Shamela0001043,807,361,563,127,68
39,1,817,Shamela0011787,324,761,1597,651,95
39,817,1596,Shamela0011787,325,1,778,624,98
39,530,1490,Sham19Y0017048,45,333,634,210,27
40,1,814,Shamela0011787,325,778,1605,655,96
40,814,1619,Shamela0011787,326,1,812,653,98
40,1330,1545,Sham19Y0017048,45,698,850,123,70
41,1,756,Shamela0011787,326,812,1613,596,91
41,756,1557,Shamela0011787,327,1,855,621,90
41,348,1448,Sham19Y0017048,45,850,1413,363,39
42,1,667,Shamela0011787,327,855,1556,532,93
42,681,1633,Shamela0011787,328,65,1067,758,92
42,73,183,Sham19Y0017048,45,1403,1519,85,89
42,183,1295,Sham19Y0017048,46,1,754,530,55
43,333,976,Hindawi092963020,424,719,921,163,31
43,8,178,Shamela0001043,57,914,1073,123,87
43,1,628,Shamela0011787,328,1067,1630,458,89
43,628,1657,Shamela0011787,329,1,997,802,93
43,79,471,Sham19Y0017048,85,19,340,236,73
43,433,613,Sham19Y0017048,85,921,1158,108,48
43,1244,1389,Sham19Y0017048,88,1,143,116,95
43,1411,1657,Sham19Y0017048,88,790,1165,188,59
44,1,735,Shamela0011787,329,997,1706,563,92
44,735,1565,Shamela0011787,330,1,774,611,87
44,1,267,Sham19Y0017048,88,1165,1388,176,80
44,221,1565,Sham19Y0017048,89,193,1430,815,63
45,880,1636,Shamela0001043,396,972,1459,348,55
45,1,1035,Shamela0011787,330,774,1759,812,94
45,1035,1642,Shamela0011787,331,1,614,496,98
45,508,774,Sham19Y0017048,88,143,311,132,60
45,1306,1636,Sham19Y0017048,88,303,549,167,61
45,1,354,Sham19Y0017048,89,1430,1755,273,91
46,18,208,Shamela0001043,396,1304,1640,110,40
46,1,980,Shamela0011787,331,614,1593,731,87
46,980,1585,Shamela0011787,332,1,574,455,91
46,18,208,Sham19Y0017048,88,365,722,140,49
47,20,308,Shamela0001043,107,1334,1548,149,61
47,147,370,Shamela0001043,589,176,371,149,82
47,1233,1461,Shamela0001043,595,613,807,140,73
47,1,1048,Shamela0011787,332,574,1621,842,97
47,1048,1588,Shamela0011787,333,1,548,427,94
48,1408,1601,Kraken22020804103900,164,448,647,143,88
48,564,1194,Shamela0001043,593,41,556,371,68
48,334,509,Shamela0001043,601,649,827,142,96
48,1,1006,Shamela0011787,333,565,1621,815,94
48,1006,1601,Shamela0011787,334,1,637,464,91
49,15,182,Kraken22020804103900,164,663,833,131,94
49,1106,1435,Shamela0001043,169,731,1019,210,76
49,816,1085,Shamela0001043,1029,1222,1462,175,77
49,1,1001,Shamela0011787,334,637,1635,806,96
49,1001,1646,Shamela0011787,335,1,664,520,97
50,1,1556,Shamela0001043,874,394,1410,785,62
50,1,879,Shamela0011787,335,664,1554,694,96
50,879,1556,Shamela0011787,336,1,695,540,95
51,1070,1618,Shamela0001043,111,952,1405,339,73
51,907,1060,Hindawi051419736,29,710,862,125,98
51,1,898,Shamela0011787,336,695,1601,728,98
51,898,1622,Shamela0011787,337,1,723,582,98
51,1424,1622,Hindawi026180405,23,1367,1551,149,91
52,469,981,Shamela0003298,20,124,649,217,41
52,1,216,Shamela0001043,111,1408,1634,165,87
52,216,1570,Shamela0001043,112,1,1282,967,85
52,1,854,Shamela0011787,337,731,1606,667,92
52,854,1570,Shamela0011787,338,1,731,574,97
52,162,530,Hindawi057380918,32,1191,1572,297,96
52,837,1380,Hindawi057380918,33,1,353,281,64
52,1,864,Sham19Y0017048,24,660,1589,653,85
52,864,1570,Sham19Y0017048,25,1,711,556,95
52,846,1380,Hindawi017919704,196,1106,1433,260,60
52,1,119,Hindawi026180405,23,1559,1678,96,99
52,119,1570,Hindawi026180405,24,1,1537,1162,93
53,1,315,Shamela0001043,112,1282,1591,248,96
53,315,498,Shamela0001043,113,1,153,114,76
53,599,752,Shamela0001043,185,914,1097,108,72
53,759,997,Shamela0001043,600,60,253,143,75
53,1,852,Shamela0011787,338,731,1584,680,97
53,852,1572,Shamela0011787,339,1,792,570,89
53,1,462,Sham19Y0017048,25,711,1174,355,92
53,33,469,Hindawi026180405,25,1,436,354,98
54,932,1304,Shamela0001043,674,1,322,212,64
54,1415,1660,Shamela0001043,675,1,258,177,79
54,513,828,Shamela0001043,678,1332,1554,161,61
54,1,838,Shamela0011787,339,792,1624,684,99
54,838,1660,Shamela0011787,340,1,862,657,93
55,21,503,Shamela0001043,675,1294,1653,253,59
55,1,766,Shamela0011787,340,862,1637,611,96
55,766,1661,Shamela0011787,341,1,896,714,95
56,778,1463,Shamela0001043,553,871,1533,364,52
56,1,758,Shamela0011787,341,896,1701,598,89
56,758,1699,Shamela0011787,342,1,1012,759,91
57,1294,1517,Shamela0001043,177,1108,1306,152,80
57,1,313,Shamela0001043,671,113,387,166,61
57,1,605,Shamela0011787,342,1012,1638,480,93
57,605,1618,Shamela0011787,343,1,1058,793,90
58,626,1010,Shamela0001043,407,1139,1494,226,65
58,1,507,Shamela0011787,343,1058,1619,402,88
58,507,1598,Shamela0011787,344,1,1174,843,85
59,1161,1440,Shamela0001043,782,234,507,190,83
59,392,694,Shamela0001043,864,157,409,191,78
59,1,386,Shamela0011787,344,1174,1620,284,76
59,386,1608,Shamela0011787,345,1,1300,961,90
60,311,829,Shamela0001043,910,239,563,249,58
60,968,1200,Hindawi052829692,104,676,1225,97,19
60,7,273,Shamela0011787,345,1320,1593,200,87
60,273,1592,Shamela0011787,346,8,1336,1047,95
61,1365,1520,Shamela0001043,864,1405,1538,106,85
61,70,328,Shamela0011787,346,1336,1607,203,89
61,328,1544,Shamela0011787,347,1,1228,970,98
62,332,1503,Shamela0001043,907,599,1237,484,49
62,306,466,Hindawi052829692,138,427,584,120,87
62,1,302,Shamela0011787,347,1235,1537,240,99
62,302,1688,Shamela0011787,348,1,1398,1124,96
63,1057,1583,Shamela0001043,924,207,777,386,82
63,1,313,Shamela0011787,348,1398,1721,256,96
63,313,1583,Shamela0011787,349,1,1351,990,90
64,1389,1628,Shamela0001043,146,4,215,173,87
64,788,1201,Shamela0001043,872,934,1186,194,58
64,1,205,Shamela0011787,349,1351,1565,154,87
64,205,1628,Shamela0011787,350,1,1456,1137,95
65,1,160,Shamela0011787,350,1456,1618,128,98
65,160,1532,Shamela0011787,351,1,1397,1065,94
66,868,1273,Shamela0001043,327,1319,1577,202,60
66,1,140,Shamela0011787,351,1397,1535,111,99
66,140,1625,Shamela0011787,352,1,1596,1185,90
67,431,732,Shamela0001043,82,260,555,199,75
67,111,397,Shamela0001043,827,1063,1364,175,66
67,38,1613,Shamela0011787,353,1,1623,1253,94
68,1,1594,Shamela0011787,354,1,1664,1257,91
69,1,1448,Shamela0011787,355,43,1622,1164,90
69,1448,1614,Shamela0011787,356,1,167,132,100
70,1130,1659,Hindawi092963020,425,503,995,401,92
70,1072,1659,Shamela0001043,772,116,529,276,53
70,1,1415,Shamela0011787,356,167,1628,1132,94
70,1415,1659,Shamela0011787,357,1,247,200,99
71,188,628,Hindawi092963020,424,1050,1376,247,64
71,1183,1716,Hindawi092963020,424,1376,1598,184,41
71,1,1232,Shamela0001043,772,529,1716,671,53
71,1,1390,Shamela0011787,357,247,1702,1116,91
71,1390,1716,Shamela0011787,358,1,272,213,77
72,480,1137,Hindawi092963020,425,1,503,386,70
72,11,1099,Shamela0003298,18,682,1294,256,26
72,1,1608,Shamela0001043,773,177,1525,972,71
72,1,1337,Shamela0011787,358,272,1630,1046,92
72,1337,1608,Shamela0011787,359,1,294,218,92
72,11,475,Sham19Y0017048,86,254,429,104,27
73,293,1178,Shamela0001043,774,1,767,577,76
73,1,1271,Shamela0011787,359,294,1670,1020,89
73,1275,1672,Shamela0011787,360,6,431,322,92
74,808,1119,Shamela0001043,169,998,1291,175,66
74,286,639,Shamela0001043,514,628,950,224,76
74,58,252,Shamela0001043,776,300,473,137,87
74,1,1133,Shamela0011787,360,431,1622,904,93
74,1133,1607,Shamela0011787,361,1,484,377,96
75,1,1096,Shamela0011787,361,484,1635,866,91
75,1096,1464,Shamela0011787,362,1,377,293,93
75,791,1113,Sham19Y0017048,90,445,777,228,79
76,1,137,Rafed0002485,5,1390,1526,109,100
76,144,1552,Rafed0002485,6,251,1660,1146,98
76,1184,1532,Rafed0002485,7,300,637,180,51
76,1322,1655,Rafed0002485,8,6,402,161,42
77,416,750,Rafed0002485,6,1286,1654,190,62
77,128,886,Rafed0002485,8,1,810,618,92
77,896,1172,Rafed0002485,28,82,360,219,97
77,1345,1678,Rafed0002485,30,183,686,227,51
78,1,605,Rafed0002485,30,686,1690,391,43
79,277,428,Shamela0001002,65,1085,1228,89,72
79,956,1386,Shamela0001002,65,1228,1649,347,97
83,848,1132,Shamela0001002,63,182,505,216,80
83,855,1619,Shamela0001002,68,239,1084,620,88
84,1,320,Shamela9007669,855,383,678,244,91
84,1,309,Shamela0026350,30,766,1067,251,96
84,539,683,Hindawi037926480,187,803,947,120,100
84,539,894,Shamela0023849,539,217,572,273,87
84,1,669,Shamela0001002,68,1084,1764,543,94
84,669,1713,Shamela0001002,69,1,1065,846,97
85,1,574,Shamela0001002,69,1065,1643,466,98
85,574,1670,Shamela0001002,70,1,1115,893,97
86,1030,1534,Shamela0001043,57,1160,1475,191,43
86,226,971,Shamela9007669,855,686,1051,266,42
86,1036,1509,Shamela0023735,331,781,1233,294,65
86,1036,1525,Sham19Y0036540,2613,931,1174,156,37
86,1045,1525,Shamela0023849,538,1038,1649,309,56
86,1,569,Shamela0001002,70,1115,1686,459,98
86,569,1755,Shamela0001002,71,1,1261,970,91
87,1,505,Shamela0001002,71,1261,1765,413,99
87,505,1712,Shamela0001002,72,1,1200,983,98
88,264,831,Shamela0001043,59,435,757,193,39
88,395,831,Shamela0009429,1577,643,905,171,45
88,1,500,Shamela0001002,72,1200,1724,410,94
88,500,1722,Shamela0001002,73,1,1224,1007,99
89,692,1309,Shamela0001043,59,818,1293,328,61
89,597,1314,Shamela0001043,653,750,1295,371,60
89,1437,1641,JK001325,63,365,568,157,91
89,1,462,Shamela0001002,73,1224,1695,376,97
89,462,1656,Shamela0001002,74,1,1199,965,98
90,1,982,Shamela0003298,17,144,1108,720,87
90,1,634,Shamela0001043,859,1036,1644,336,55
90,1,982,JK001325,63,590,1578,751,92
90,483,982,Shamela0011787,323,1,900,260,33
90,1,288,Masaha004656,207,1288,1568,219,91
90,288,982,Masaha004656,208,1,676,487,83
90,1,972,Sham19Y0017048,8,149,1581,523,40
90,1,469,Shamela0001002,74,1199,1667,381,99
90,469,1658,Shamela0001002,75,1,1226,973,96
91,551,850,Shamela0001043,59,1300,1544,180,74
91,854,1573,Shamela0001043,60,1,507,351,59
91,551,905,Shamela0001043,653,1292,1570,207,74
91,914,1257,Shamela0001043,654,1,256,187,66
91,640,1573,Shamela0009429,1578,1,667,433,57
91,1,451,Shamela0001002,75,1226,1693,357,90
91,451,1576,Shamela0001002,76,1,1149,889,95
92,1,446,Shamela0001002,76,1149,1594,369,100
92,446,1633,Shamela0001002,77,1,1207,952,96
93,790,1082,Shamela0023849,539,1191,1495,204,78
93,1038,1670,Shamela0023849,540,24,718,407,65
93,12,457,Shamela0001002,77,1202,1653,367,98
93,457,1670,Shamela0001002,78,1,1216,978,98
94,1262,1427,Shamela0001043,676,798,945,117,87
94,1,861,Shamela0023849,540,718,1667,630,79
94,861,1165,Shamela0023849,541,1,319,233,84
94,1262,1427,Shamela0023849,547,186,338,119,89
94,1,454,Shamela0001002,78,1216,1667,355,94
94,454,1646,Shamela0001002,79,1,1190,951,96
95,1,461,Shamela0001002,79,1203,1665,374,99
95,461,1683,Shamela0001002,80,5,1278,1005,95
96,1102,1631,Shamela0012320,2207,912,1438,418,95
96,1283,1631,Sham19Y0073348,677,267,620,279,94
96,1,416,Shamela0001002,80,1278,1694,338,99
96,416,1631,Shamela0001002,81,1,1271,981,93
97,217,737,JK007140,6464,35,391,211,46
97,1,371,Shamela0001002,81,1271,1665,300,92
97,371,1619,Shamela0001002,82,1,1265,997,97
97,296,446,Shamela0001002,1071,585,1101,121,29
98,19,303,Sham19Y0000259,690,573,874,211,87
98,504,662,Hindawi052829692,22,1001,1158,127,99
98,1,347,Shamela0001002,82,1265,1610,279,99
98,347,1610,Shamela0001002,83,1,1299,1021,96
99,990,1250,Shamela0011769,559,1306,1566,217,100
99,757,1001,Shamela0011769,560,99,372,155,66
99,215,518,JK007140,8644,545,867,221,82
99,1,315,Shamela0001002,83,1299,1613,250,98
99,315,1626,Shamela0001002,84,1,1331,1059,96
100,294,700,Hindawi092963020,424,1,320,262,77
100,229,450,Sham19Y0073348,676,422,785,168,54
100,1,357,Shamela0001002,84,1331,1687,297,99
100,357,1731,Shamela0001002,85,1,1376,1125,99
100,175,450,Shamela0001002,301,1,416,209,59
100,1129,1689,Shamela0001002,301,1003,1722,401,63
101,425,530,Sham19Y0026523,1140,1514,1618,83,99
101,530,743,Sham19Y0026523,1141,1,234,147,73
101,1261,1466,JK006900,855,1,207,161,96
101,494,648,Hindawi097046206,5,681,856,97,62
101,406,701,JK001325,358,135,507,231,77
101,425,732,Hindawi072603951,17,558,919,236,81
101,1175,1466,Sham19Y0013666,270,305,622,214,82
101,558,701,Hindawi073941747,2,710,854,110,95
101,425,701,Hindawi051620274,62,164,430,187,83
101,1009,1156,Hindawi092480708,148,1,147,118,99
101,1202,1466,Shamela0021510,143,770,1059,206,88
101,1,300,Shamela0001002,85,1376,1675,240,100
101,300,1535,Shamela0001002,86,1,1237,992,99
101,1002,1161,Shamela0001002,97,1015,1171,115,90
101,1,395,Shamela0001002,302,43,440,289,89
101,429,701,Shamela0001002,303,309,579,187,82
101,1168,1466,Shamela0001002,415,997,1325,212,79
102,587,898,Shamela0001043,107,514,890,216,68
102,281,459,Hindawi051419736,33,964,1142,143,99
102,680,892,Shamela0023849,544,1,232,160,83
102,1069,1563,Shamela0023849,545,583,1315,358,58
102,1,335,Shamela0001002,86,1239,1589,276,94
102,335,1635,Shamela0001002,87,1,1320,1045,96
102,215,459,Shamela0001002,1067,102,416,182,67
102,459,583,Shamela0001002,1067,1386,1509,98,97
103,153,543,Shamela0003298,17,1198,1605,277,81
103,356,938,JK007140,7764,244,526,218,46
103,10,182,Shamela0001043,94,170,329,108,72
103,581,938,Kraken22041303081700,66,658,1035,242,74
103,1,301,Shamela0001002,87,1320,1620,245,100
103,301,1607,Shamela0001002,88,1,1328,1057,98
104,921,1271,Shamela0003298,23,335,773,139,31
104,1058,1259,Sham19Y0017048,146,753,998,102,40
104,1,259,Shamela0001002,88,1328,1588,209,99
104,259,1669,Shamela0001002,89,1,1436,1157,98
105,683,1700,Shamela0003298,21,530,1388,554,61
105,1417,1700,Hindawi060292585,48,1286,1554,206,85
105,568,1417,Hindawi060292585,49,26,349,243,34
105,683,918,Hindawi051620274,45,331,568,197,98
105,1417,1700,Sham19Y0073348,2865,1306,1573,201,84
105,582,1417,Sham19Y0073348,2866,1,307,227,32
105,1205,1355,Shamela0036578,1436,465,627,79,56
105,696,1700,Sham19Y0017048,87,728,1565,517,54
105,1,239,Shamela0001002,89,1436,1672,191,98
105,239,1700,Shamela0001002,90,1,1498,1198,97
106,1,184,Shamela0001002,90,1498,1701,149,90
106,184,1576,Shamela0001002,91,1,1395,1104,93
107,1023,1219,JK007140,3496,720,917,123,69
107,1018,1366,Sham19Y0073348,675,902,1198,188,56
107,1012,1284,Sham19Y0073348,1528,1080,1352,145,51
107,10,285,Shamela0001002,91,1403,1670,217,96
107,285,1590,Shamela0001002,92,1,1322,1050,96
108,211,457,Shamela0003298,22,1,249,188,92
108,202,457,Sham19Y0017048,61,158,439,166,74
108,3,320,Shamela0001002,92,1344,1661,259,99
108,320,1628,Shamela0001002,93,1,1345,1060,96
109,748,1620,Sham19Y0000259,1000,1,820,660,92
109,7,276,Shamela0001002,93,1350,1620,216,98
109,276,1620,Shamela0001002,94,1,1339,1073,97
110,1,844,Sham19Y0000259,1000,820,1590,618,91
110,844,1597,Sham19Y0000259,1001,1,754,608,99
110,1111,1597,Hindawi092963020,623,1145,1402,205,50
110,1,275,Shamela0001002,94,1339,1614,222,99
110,275,1597,Shamela0001002,95,1,1320,1065,99
111,1,1019,Sham19Y0000259,1001,754,1686,763,89
111,1024,1636,Sham19Y0000259,1002,1,611,483,98
111,1,575,Hindawi092963020,623,1402,1706,240,49
111,1,279,Shamela0001002,95,1320,1606,224,96
111,279,1636,Shamela0001002,96,1,1360,1096,98
112,625,928,Shamela0011769,560,1075,1353,222,87
112,1,421,Sham19Y0000259,1002,611,1027,336,96
112,1445,1577,JK007140,3654,1238,1369,106,99
112,625,842,Hindawi051620274,63,356,562,166,90
112,1288,1445,Shamela0001002,86,704,863,120,94
112,1,276,Shamela0001002,96,1360,1635,223,98
112,276,1658,Shamela0001002,97,1,1384,1109,96
112,987,1175,Shamela0001002,1071,1008,1219,128,73
113,419,702,Shamela0011769,560,1349,1634,219,92
113,559,808,Shamela0011682,9,1386,1614,143,71
113,610,774,Masaha004506,13,1394,1559,121,93
113,603,783,JK010766,487,724,896,127,89
113,610,774,JK007042,549,712,877,121,93
113,1,270,Shamela0001002,97,1384,1650,217,98
113,270,1540,Shamela0001002,98,1,1271,1015,99
114,715,1028,JK010658,48,407,684,194,76
114,1037,1313,Sham19Y0017056,833,364,661,121,43
114,1158,1313,Shamela0023735,641,196,343,105,87
114,392,507,Shamela0006633,291,658,1036,90,29
114,1187,1304,Shamela0006633,302,1377,1494,92,100
114,1,226,Shamela0001002,98,1271,1508,174,93
114,226,1549,Shamela0001002,99,1,1323,1060,98
115,1,252,Shamela0001002,99,1323,1580,202,97
115,252,1558,Shamela0001002,100,1,1359,1043,95
116,1301,1559,JK007140,866,797,1018,166,76
116,1,204,Shamela0001002,100,1359,1562,162,99
116,204,1566,Shamela0001002,101,1,1403,1088,95
117,453,580,JK001319,602,469,596,99,96
117,854,988,JK007140,850,657,791,107,100
117,604,764,Masaha003961,119,1187,1314,90,71
117,604,731,Shamela0009429,1569,1345,1455,78,78
117,1327,1578,JK007042,327,1,248,204,98
117,604,731,Shamela0006633,157,780,890,76,76
117,357,580,Shamela0006633,165,1242,1517,131,56
117,1,191,Shamela0001002,101,1403,1594,156,99
117,191,1590,Shamela0001002,102,1,1497,1125,92
118,1,1431,JK007042,327,252,1674,1127,94
118,1431,1677,JK007042,328,1,249,186,92
118,93,1677,Shamela0001002,103,1,1593,1288,98
119,1,1471,JK007042,328,249,1711,1165,94
119,1471,1714,JK007042,329,1,244,199,99
119,82,1714,Shamela0001002,104,1,1648,1339,98
120,446,715,Hindawi092963020,424,320,538,177,79
120,1041,1386,Shamela0011682,177,1240,1564,178,54
120,1386,1638,Shamela0011682,178,1,276,185,83
120,1041,1249,Shamela0002114,121,1101,1306,121,71
120,1,432,JK007042,329,244,672,353,98
120,77,1638,Shamela0001002,105,1,1620,1268,96
121,1016,1128,JK010730,16,862,974,72,69
121,1,1005,Shamela0011682,178,276,1302,750,89
121,1009,1128,Shamela0011682,179,70,196,95,94
121,1016,1128,Shamela0026108,92,880,992,86,96
121,20,1128,Shamela0001002,106,1,1346,871,81
121,1201,1515,Shamela0001002,109,1260,1574,255,100
121,1016,1128,Shamela0001002,1477,305,417,72,69
122,635,1074,Shamela0023735,1700,547,999,276,70
122,599,806,Hindawi052829692,30,1154,1345,152,91
122,1277,1508,Hindawi052829692,33,67,289,166,85
122,37,1582,Shamela0001002,110,1,1597,1239,95
123,894,1046,JK007140,4347,1270,1406,108,89
123,7,1618,Shamela0001002,111,1,1648,1301,96
124,562,1701,Hindawi092963020,426,425,804,276,28
124,1,1658,Shamela0001002,112,32,1721,1343,96
125,1,1551,Shamela0001002,113,41,1626,1243,96
126,963,1146,Shamela0001043,588,409,602,135,88
126,1,1489,Shamela0001002,114,62,1548,1191,98
127,574,1218,Hindawi060292585,57,326,572,180,33
127,437,712,Hindawi051620274,15,803,1164,197,67
