ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,528,1573,Shia001278Vols,639,293,1246,631,71
2,649,1386,Shia001278Vols,643,697,1479,435,58
3,7,1434,Shia001278Vols,648,136,1504,994,83
4,396,764,Shia001278Vols,649,178,478,207,67
4,1349,1547,Shia001278Vols,649,882,1050,118,72
5,1,387,Shia001278Vols,649,1050,1451,302,93
6,318,651,Rafed0002654Vols,4649,403,747,236,81
6,318,651,Rafed0002654Vols,6867,225,566,229,78
6,385,651,Rafed0002654Vols,10293,394,692,151,60
6,382,651,Rafed0002654Vols,10310,222,523,159,64
6,503,722,Rafed0002654Vols,10390,1036,1286,127,59
6,318,651,Rafed0002654Vols,10391,257,601,237,81
6,318,651,Rafed0002654Vols,10464,393,880,183,47
6,318,651,ShamAY0036053,13,584,1073,188,48
6,338,651,Sham19Y0017063,1347,429,758,224,81
6,503,651,Shamela0021766,1527,757,908,106,86
6,318,722,Sham19Y0017791,1773,827,1257,257,67
6,382,651,Shamela0021765,2712,108,404,158,64
6,382,651,JK000467,2566,893,1194,158,63
6,318,651,Shia001353,352,843,1180,231,81
6,318,635,JK010127,22,639,980,224,77
6,318,722,Sham19Y0014119,505,331,754,259,73
6,318,762,JK009152,2467,632,1171,297,65
6,793,1023,EShia0086596,251,1165,1390,154,73
6,400,651,Sham19Y0122257,3045,1,251,176,82
6,318,651,Sham19Y0016976,1585,111,456,237,81
6,318,651,Shamela0010906,5085,1247,1551,210,74
6,318,651,Shamela0026730,26,578,917,225,77
6,460,651,Shamela0013041,916,19,212,139,88
6,382,581,Rafed0003799Vols,2255,1183,1420,142,73
6,318,651,Shia003754Vols,587,406,728,232,83
6,318,651,JK000746,232,118,454,224,76
6,277,651,JK007045,733,796,1148,240,76
6,318,751,Shia004030Vols,2376,734,1462,287,48
6,318,651,Shia003636Vols,2220,831,1171,229,77
6,503,647,Zaydiyya0000191,234,230,366,105,90
6,314,503,Zaydiyya0000191,265,1001,1186,132,81
6,318,627,Shamela0021536,643,1174,1491,205,72
6,351,651,Rafed0002565Vols,144,626,916,198,79
6,308,762,Shia003702,233,104,550,130,27
6,318,651,JK000532,590,71,369,205,72
6,68,751,Shia001278Vols,653,700,1350,391,63
6,757,1023,Shia001278Vols,661,858,1106,177,76
6,942,1328,Shia001278Vols,662,19,628,265,56
6,308,569,Shia001368,126,1244,1473,155,71
6,503,643,JK000025,180,102,235,104,91
6,318,651,Shamela0026559,9,103,447,237,81
6,318,651,JK009214,22,698,1187,190,49
6,314,651,JK009214,30,666,996,235,83
6,382,585,JK009214,67,1356,1546,128,80
6,318,651,Shia004092Vols,4996,837,1186,240,82
6,318,651,Shia004092Vols,7170,704,1045,229,78
6,382,651,Shia004092Vols,10472,222,521,159,64
6,318,651,Shia004092Vols,10538,623,969,237,80
6,318,651,Shia004092Vols,10609,456,945,183,47
6,113,757,Shia001432Vols,16728,360,1105,333,46
7,1126,1377,ShamAY0033590,36,1162,1405,159,79
7,1126,1377,Shamela0009567,457,561,804,160,79
7,1168,1377,Shamela0001438,3022,504,709,138,87
7,1126,1377,Sham19Y0148271,1919,959,1202,160,79
7,1126,1377,Shamela0021809,2568,50,285,155,79
7,97,597,EShia0086596,252,1,232,166,40
7,1224,1377,JK008001,4034,1,154,109,93
7,1126,1486,Shamela0009642,107,824,1205,218,69
7,1126,1377,JK000637,1660,561,804,160,79
7,1155,1411,JK009390,2686,546,817,146,69
7,1172,1352,JK009334,6,1123,1312,115,79
7,1126,1486,Shia001278Vols,637,935,1287,254,89
7,6,611,Shia001278Vols,662,628,1241,459,88
7,1172,1377,Sham19Y0127677,2486,870,1077,137,85
7,1126,1377,Shamela0025794,3783,774,1004,160,83
8,504,701,Shia001278Vols,638,17,368,134,47
8,804,1104,Shia001278Vols,642,1038,1326,188,71
8,1279,1599,Shia001278Vols,644,1,251,195,74
9,1,768,Shia001278Vols,644,251,1005,421,61
9,1203,1526,Shia001278Vols,656,189,503,233,86
10,802,1007,Sham19Y0018147,765,1360,1549,112,56
10,792,1022,Shamela0023789,853,1195,1416,130,58
10,802,1022,Shamela0007853,100,634,844,125,58
10,802,1022,Shia003754Vols,666,646,855,125,58
10,708,1014,Shia001265,172,464,798,191,64
10,829,1022,Shia002185Vols,184,7,201,115,59
10,1,228,Shia001278Vols,656,503,1038,130,27
10,120,1228,Shia001278Vols,657,10,1126,774,82
10,802,1022,Zaydiyya0000098,849,1023,1226,124,57
10,802,1022,Shia001432Vols,16755,548,755,125,58
11,708,1264,Shia001278Vols,645,34,513,339,76
11,13,387,Shia001278Vols,658,929,1462,269,61
12,1,167,Shia001278Vols,635,930,1093,121,88
12,641,1257,Shia001278Vols,636,1,678,438,78
13,38,179,Noorlib0028963,2,579,720,114,100
13,1231,1379,Shia003636Vols,2316,454,654,112,69
13,802,1179,Shia001278Vols,636,644,969,230,71
13,1179,1477,Shia001278Vols,637,638,968,174,65
13,1387,1550,Shia001278Vols,640,209,377,121,84
13,1231,1401,Masaha002069Vols,254,869,1095,119,66
13,1231,1379,Shia001432Vols,17183,206,406,112,69
14,1,659,Shia001278Vols,640,377,1024,485,92
14,649,834,Shia001278Vols,654,1294,1471,123,83
14,834,1203,Shia001278Vols,655,1,370,193,60
15,1,208,Rafed0002654Vols,10263,615,833,130,75
15,1,271,Rafed0002654Vols,10265,597,1076,119,30
15,1,162,ShamAY0036053,27,623,800,116,85
15,11,162,Shia001370,46,8,167,111,93
15,1,162,Shia001370,128,5,168,106,78
15,5,162,Sham19Y0017878,312,1119,1299,106,78
15,1,271,Masaha002064Vols,196,128,348,111,49
15,1,213,Shia003716,64,80,303,137,73
15,1,162,JK000020,135,1124,1298,112,85
15,1,527,Shia001278Vols,659,775,1208,240,54
15,334,771,Shia001278Vols,660,15,382,235,63
15,771,1440,Shia001278Vols,663,139,704,355,62
15,1,162,Masaha001922,46,607,785,119,88
15,1,162,Masaha001922,128,428,590,106,79
15,43,243,Zaydiyya0000328,264,666,919,104,52
15,1,186,JK000025,185,457,662,120,77
15,1,271,JK009214,9,76,318,119,54
15,1,175,Shia004092Vols,10425,556,959,127,41
15,1,271,Shia004092Vols,10427,335,787,119,32
15,1,162,Shia004092Vols,12814,201,386,108,77
16,840,1051,Shia001278Vols,674,1234,1441,154,85
16,1147,1534,Shia001278Vols,675,211,516,197,58
17,859,1256,Noorlib0018404,29,1165,1552,300,93
17,1256,1584,Noorlib0018404,30,1,327,217,80
17,1,692,Shia001278Vols,675,498,1232,311,40
17,859,1584,Shia001278Vols,676,753,1473,513,86
18,1,459,Noorlib0018404,30,327,788,354,96
18,962,1337,Noorlib0018404,30,874,1260,282,93
18,45,459,Shia001278Vols,677,1,365,278,83
18,943,1493,Shia001278Vols,678,970,1495,363,78
19,121,786,Noorlib0018404,32,156,822,482,90
19,822,1015,Noorlib0018404,33,149,355,131,78
19,121,1039,Shia001278Vols,680,333,1497,646,68
20,1099,1505,Noorlib0018404,7,143,521,287,84
20,753,1012,Shia001278Vols,636,1080,1437,173,58
21,1,793,Noorlib0018404,7,521,1339,569,85
22,1,269,Noorlib0018404,10,373,637,204,96
22,795,1240,Noorlib0018404,12,1099,1500,257,69
22,1240,1481,Noorlib0018404,13,1,240,180,92
23,616,1543,Noorlib0018404,11,498,1464,725,90
23,1,580,Noorlib0018404,13,240,785,317,64
23,616,1250,Shia001278Vols,667,478,1161,319,47
24,976,1509,Noorlib0018404,8,1,517,398,92
24,101,832,Noorlib0018404,12,1,716,539,90
25,1,1016,Noorlib0018404,8,517,1467,665,77
25,1005,1505,Noorlib0018404,13,639,1109,338,78
25,5,1009,Shia001278Vols,670,1,1040,546,58
26,1,315,Noorlib0018404,13,1109,1442,223,81
