ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
5,511,771,JK000345,55,1188,1374,135,66
5,505,771,Shamela0011812,134,1021,1236,134,60
5,491,718,Shamela0009759,154,40,179,97,56
5,491,771,Shamela0006610,1087,935,1170,131,57
5,604,771,Shamela0021751,6891,7,170,99,70
5,511,771,Sham19Y0014310,383,1155,1327,123,57
5,505,771,Sham19Y0014310,562,992,1185,120,53
5,505,771,Sham19Y0014310,701,867,1124,124,47
5,511,726,Masaha004768Vols,1534,79,257,95,48
5,505,775,JK000154,5323,96,337,124,52
5,500,771,Sham19Y0013782,399,843,1067,132,55
5,505,771,Sham19Y0013782,414,625,886,130,50
5,1149,1344,Zaydiyya0000215,10,1389,1618,149,79
5,638,771,JK009151,1026,91,246,89,74
5,505,771,Shamela0021735,20,620,846,126,49
5,505,765,Masaha004175,5,235,466,138,57
5,630,771,Sham19Y0014313,664,1174,1324,100,84
5,627,771,Sham19Y0014313,810,1019,1163,99,82
5,630,771,Shamela0036543,51,1156,1278,92,84
9,453,638,Zaydiyya0000061,3,393,578,154,100
9,448,638,Zaydiyya0000215,160,407,595,146,89
10,613,1004,Zaydiyya0000063,133,1054,1459,257,71
10,1151,1394,Zaydiyya0000066,113,319,673,176,56
11,1123,1634,Zaydiyya0000215,149,984,1249,186,43
11,646,843,Zaydiyya0000038,222,754,950,157,97
16,97,282,Zaydiyya0000100,604,1079,1244,124,81
16,97,282,Zaydiyya0000098,516,892,1044,118,80
20,453,711,Zaydiyya0000381,551,85,332,183,84
20,344,729,Zaydiyya0000086,20,965,1303,226,74
20,453,729,Kraken22021802055201,158,1028,1267,179,82
20,379,651,Kraken220413203004,30,1384,1591,153,68
20,464,623,Zaydiyya0000144,263,133,275,108,81
20,379,729,Zaydiyya0000144,325,11,312,219,76
20,379,741,Zaydiyya0000091,22,662,958,226,78
20,453,729,Zaydiyya0000091,66,843,1094,197,89
20,474,687,Zaydiyya0000373Vols,19,1,190,146,85
20,521,741,Zaydiyya0000077Vols,2,1,195,148,85
20,379,729,Zaydiyya0000077Vols,267,1086,1375,213,75
20,453,741,Zaydiyya0000077Vols,354,1184,1452,202,86
20,374,729,Zaydiyya0000042,226,1147,1526,237,71
21,138,617,Zaydiyya0000176,83,634,1024,232,56
22,634,799,Shamela0010284,324,794,974,126,87
22,634,799,JK011299,26,27,207,125,86
22,629,799,Sham19Y0017747,1513,78,255,134,94
22,634,799,JK000388,391,1275,1453,127,89
25,175,379,Zaydiyya0000061,6,909,1114,163,99
26,1047,1298,Zaydiyya0000061,7,737,1004,179,86
29,709,840,Zaydiyya0000061,8,1260,1388,103,97
30,524,960,Zaydiyya0000061,9,314,876,332,73
32,50,182,Zaydiyya0000061,11,1302,1453,105,87
32,1152,1357,JK001496,2349,88,288,148,88
32,50,182,Zaydiyya0000275BK1,13,677,828,105,87
32,1160,1351,JK006478,9011,1031,1225,136,85
32,1152,1357,Sham19Y0020891,6401,700,900,148,88
32,1165,1331,Tafsir09085,769,1421,1595,117,81
33,1142,1425,ShamAY0037541,118,844,1069,108,40
33,1142,1373,Kraken211201162527,103,213,717,122,28
33,1142,1376,Shamela0002573,2099,1275,1552,117,47
33,1142,1373,Sham19Y0133411,1485,1270,1455,127,71
33,442,907,Shia000234Vols,42,743,1188,92,15
34,881,1420,Sham19Y0133411,1619,180,524,177,38
38,93,848,Zaydiyya0000061,12,38,739,288,37
39,1,835,Zaydiyya0000061,12,1024,1503,122,14
57,884,1234,Zaydiyya0000162,304,605,940,173,56
66,410,685,Zaydiyya0000061,18,557,843,201,86
68,907,1067,Zaydiyya0000162,85,1,144,112,83
70,559,833,Zaydiyya0000061,19,493,747,154,61
71,545,1104,Zaydiyya0000063,237,620,1329,159,21
74,82,622,Zaydiyya0000061,20,1040,1353,94,19
74,785,1062,Zaydiyya0000061,21,602,863,141,59
75,982,1252,Zaydiyya0000061,21,1232,1397,115,54
77,603,722,Zaydiyya0000061,22,507,643,92,85
78,1062,1174,Zaydiyya0000061,23,355,467,90,100
80,1005,1183,Zaydiyya0000061,23,1161,1333,142,96
80,111,436,Zaydiyya0000061,23,287,666,125,28
