ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
4,651,1116,Shamela0012884,2270,858,1219,174,43
4,825,1116,Shamela0010283,1910,1104,1377,153,60
4,1287,1454,Shamela0000790,7,704,863,116,86
4,456,1116,Shamela0009752,4,183,620,217,39
4,1276,1467,Shamela0009752,6,378,572,148,94
4,1171,1463,Shamela0000788,69,953,1432,208,53
4,830,1092,JK009313,3174,985,1250,121,52
5,704,1078,Shamela0012884,2263,640,961,192,56
5,674,1016,Shamela0012884,2926,1233,1549,239,85
5,704,1078,Shamela0010283,1899,1125,1447,194,56
5,674,1052,Shia001432Vols,19964,178,461,194,60
5,713,1351,JK000742,397,0,667,419,69
5,690,1099,Shia001237Vols,2032,935,1287,208,58
5,686,1126,JK005007,520,282,685,224,53
5,704,1099,Shamela0000788,3,1104,1508,253,70
5,0,152,Shamela0000788,69,1437,1590,98,80
5,674,1390,JK009313,3172,372,1111,455,69
5,704,1126,JK005005,617,926,1289,202,50
5,690,1126,JK005004,664,330,720,229,57
5,704,1090,JK009229,588,601,1021,229,63
5,704,1126,Sham19Y0127677,3923,797,1168,214,53
5,708,1126,Shamela0001438,6117,158,529,210,52
41,190,657,Shamela0000788,11,499,1186,278,48
42,571,888,Shamela0010283,1913,478,851,216,69
42,644,888,Sham19Y0013252,4980,904,1199,170,68
53,39,1569,Shamela0037471,2,332,1502,430,32
148,872,1188,JK000415,228,800,1260,60,11
183,1147,1421,Hindawi019640759,6,142,451,192,79
183,1143,1421,Shamela0029743,450,347,658,197,81
183,1143,1421,Shamela0023578,1554,265,576,197,81
183,1143,1403,Rafed0003257Vols,2884,1289,1581,182,79
183,1143,1421,Shia001432Vols,3457,1128,1434,194,80
183,1143,1421,Shamela0023591,3904,1070,1381,197,81
183,1143,1421,QuranAnalysis001,97,752,1063,197,81
183,1143,1421,Hindawi085315384,71,354,665,197,81
183,1143,1421,JK009268,2478,147,458,197,81
183,1143,1421,Shia003721Vols,53,226,537,197,81
183,1143,1421,Hindawi062413635,23,408,719,197,81
183,1186,1421,ShamAY0037574,462,0,249,171,87
185,257,505,Shia001432Vols,26837,871,1134,195,90
185,257,505,Shia001432Vols,29357,873,1136,195,90
185,257,555,Shia001362Vols,471,768,1086,231,89
