ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,44,1357,SK202501,1,83,1147,458,40
2,103,1237,SK202501,2,243,1473,548,45
3,803,1050,SK202503,2,988,1388,110,33
3,303,744,SK202501,3,819,1287,164,35
3,793,1154,SK202501,4,33,265,132,43
4,806,1137,SK202501,5,214,768,192,42
5,262,766,SK202501,6,194,745,260,50
6,0,527,SK202501,7,126,762,230,41
7,518,636,AOCP20250220763Vols,131,998,1116,89,96
7,52,425,SK202501,7,993,1422,232,67
7,719,1205,SK202501,8,931,1374,222,48
7,425,636,SK202501,8,0,261,158,76
7,1236,1386,SK202501,9,298,464,87,65
7,494,645,Kraken210903013118,437,105,272,104,79
8,234,632,SK202501,9,758,1062,165,47
9,284,570,AOCP20250214852Vols,422,8,379,185,58
9,617,1318,AOCP20250214852Vols,422,733,1663,382,50
10,536,813,SK202503,4,263,608,146,49
10,189,382,SK202501,9,1152,1362,129,75
13,13,476,SK202501,11,810,1337,219,47
13,359,1023,SK202501,12,182,1127,294,32
15,28,316,SK202501,13,216,645,190,50
16,433,874,SK202501,14,914,1341,185,47
18,518,1079,SK202501,16,663,1370,289,46
18,1094,1419,SK202501,17,15,222,116,47
20,819,1450,SK202501,19,0,729,296,44
21,620,1395,SK202501,20,183,902,290,38
22,609,1385,SK202501,21,0,868,446,56
