ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,323,786,Shamela0000176,267,226,582,267,72
1,9,259,Shamela0012286,2969,505,783,200,84
3,0,128,Shamela0000176,267,1167,1290,98,95
5,284,1067,Shamela0000176,268,55,598,342,52
6,295,1693,Shamela0000176,268,624,1547,528,44
7,1179,1627,Shamela0000176,269,596,968,211,51
8,917,1180,Shamela0011566,1441,0,302,196,76
8,526,1387,Shamela0000176,269,1053,1563,261,34
10,1273,1630,Shamela0000176,271,984,1242,188,64
11,0,233,Shamela0000176,271,1242,1475,186,96
13,1084,1564,Shamela0000176,272,10,455,341,86
14,698,1344,Shamela0000176,272,857,1403,361,66
15,610,1574,Shamela0000176,273,0,748,442,51
16,7,1340,Shamela0000176,273,772,1594,514,47
17,21,1429,Shamela0000176,274,6,804,378,30
18,40,895,Shamela0000176,274,754,1331,322,44
19,434,849,Shamela0000176,275,5,364,224,61
20,8,214,Shamela0011566,474,693,909,153,86
26,514,678,Shamela0000176,298,0,165,131,98
39,1203,1491,Shamela0006743,227,517,802,170,67
40,469,625,Shamela0009788,931,630,790,115,92
40,0,133,Shamela0006743,227,802,935,104,97
43,9,524,Sham19Y0145334,2639,276,793,399,96
76,978,1118,Sham19Y0145334,1377,338,478,106,95
76,651,820,Shamela0009096,92,430,601,113,84
76,1132,1247,Shamela0009096,140,582,696,88,97
76,985,1118,JK006900,1561,1338,1471,101,95
76,1138,1257,Shamela0010665,27,394,517,75,71
78,1315,1494,Shamela0000176,282,145,316,133,92
79,888,1529,Shamela0000176,282,539,948,267,49
80,8,1259,Shamela0000176,282,1014,1585,377,37
81,642,1632,Shamela0000176,283,46,800,510,61
82,0,1105,Shamela0000176,283,800,1619,576,64
82,1105,1602,Shamela0000176,284,0,378,271,66
84,913,1627,Shamela0000176,285,638,1048,255,42
84,86,735,Shamela0000176,285,301,665,214,40
85,84,612,Shamela0000176,285,1085,1552,312,70
86,133,1531,Shamela0000176,286,4,940,600,52
87,4,466,Shamela0000176,286,940,1297,260,69
87,1250,1487,Shamela0000176,287,0,208,154,81
88,38,1217,Shamela0000176,287,215,931,523,53
89,124,763,Shamela0000176,287,982,1364,231,43
90,403,1560,Shamela0000176,288,38,613,361,38
91,180,1253,Shamela0000176,288,740,1363,423,48
93,484,1693,Shamela0000176,289,464,1225,473,45
94,813,1109,Shamela0011566,606,267,530,140,46
94,768,1210,Shamela0000176,290,0,330,206,55
95,42,1501,Shamela0000176,290,452,1535,665,50
96,171,729,Shamela0000176,291,0,423,282,62
101,293,1696,Shamela0000176,292,1002,1558,347,30
102,431,1309,Shamela0000176,293,221,658,219,31
105,516,1606,Shamela0000176,294,426,1172,456,50
106,1193,1661,Shamela0000176,295,184,547,259,68
115,881,1426,Shamela0000176,286,4,323,216,47
116,6,488,Shamela0000176,286,349,721,175,43
