ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,1237,1680,AOCP20251104026,1,241,728,345,83
1,1189,1680,Hindawi049250841,92,689,1151,372,92
1,34,364,Shia003366Vols,8309,1063,1209,113,42
1,1180,1671,Shamela0011812,298,212,887,278,49
1,1299,1671,Hindawi086205862,18,844,1168,224,70
1,1234,1606,Hindawi041507040,49,278,650,301,98
2,0,945,AOCP20251104026,1,728,1627,620,78
2,945,1574,AOCP20251104026,2,0,662,466,82
2,0,387,Hindawi049250841,92,1151,1538,307,99
2,387,1574,Hindawi049250841,93,0,1171,950,97
2,697,1574,Hindawi086205862,19,216,897,418,55
2,724,1370,Hindawi041507040,55,732,1313,456,85
3,228,886,Shamela0011812,299,265,520,152,27
6,877,1381,Shamela0011812,300,60,288,103,24
6,701,915,Kraken210622021812,254,1364,1572,168,96
7,685,1063,JK010716,13,212,510,164,54
7,271,1490,Shamela0011812,300,354,1300,526,46
8,239,435,AOCP20251104026,62,473,769,94,38
8,239,435,Shamela0006534BK1,19,405,804,71,19
8,156,692,Shamela0011812,300,1300,1541,166,37
8,692,1543,Shamela0011812,301,0,434,319,46
9,471,651,Shamela0011812,301,434,1107,119,21
11,227,690,Shamela0011812,301,907,1446,293,58
13,625,1147,Masaha002326,90,769,1269,163,33
13,1185,1478,Shamela0011812,302,5,354,135,38
14,222,1018,Shamela0011812,302,428,701,186,28
15,79,441,AOCP20251104026,55,1079,1465,77,15
15,74,410,AOCP20251104026,56,48,324,0,0
15,74,510,Masaha002326,92,699,1526,190,25
15,79,314,AOCP20251104056Vols,154,282,598,115,40
15,1313,1421,Shamela0011812,303,67,172,81,95
15,79,507,JK010704,373,1061,1444,144,33
15,74,525,JK010081,345,421,793,206,56
23,78,1534,Shamela0011812,303,326,1395,812,67
24,33,720,AOCP20251104026,82,727,1168,249,48
24,215,643,Masaha002326,124,134,442,123,36
24,67,676,JK000149,833,326,852,140,23
25,231,1224,AOCP20251104026,85,161,1068,329,35
25,668,960,Sham19Y0133411,372,527,784,113,42
25,0,1043,Masaha002326,122,467,1383,385,42
25,353,1221,Shamela0006534BK1,61,95,1049,173,18
25,668,1114,ALCorpus00027,20,281,762,123,21
25,0,1224,AOCP20251104056Vols,204,551,1488,407,38
25,433,984,AOCP20251104023Vols,571,533,1053,145,30
25,433,984,JK010704,562,438,963,143,31
25,675,949,JK000983,108,504,902,118,34
33,1086,1603,Masaha002326,137,1314,1424,42,9
33,897,1457,Shamela0011812,304,85,407,203,42
34,52,280,Masaha002326,137,732,1108,94,31
35,0,102,Masaha002326,138,103,226,61,70
35,570,991,Masaha002326,140,413,889,189,39
35,0,102,AOCP20251104056Vols,191,150,261,61,76
35,227,671,Shamela0011812,304,446,733,229,63
36,176,450,Masaha002326,140,1115,1361,173,76
37,521,1621,AOCP20251104026,112,24,1585,668,48
37,1275,1496,Sham19Y0133411,415,429,615,68,28
37,1056,1617,Masaha002326,142,1100,1647,433,94
37,534,1146,Masaha002326,142,25,519,234,39
37,721,855,AOCP20251104091Vols,160,1340,1447,82,76
37,1072,1611,AOCP20251104056Vols,233,570,866,158,33
37,1275,1496,AOCP20251104023Vols,309,683,875,84,38
37,1275,1496,JK010704,308,1108,1301,83,38
38,106,529,AOCP20251104026,113,0,289,151,43
38,1000,1284,AOCP20251104026,114,1266,1550,186,72
38,0,332,Masaha002326,143,5,344,224,75
38,441,1101,Shamela0011812,304,746,1189,349,64
39,790,928,Hindawi049250841,98,1315,1468,99,81
39,805,1108,Hindawi049250841,99,0,254,198,81
41,765,1065,Masaha002326,152,921,1569,190,35
41,1131,1508,Masaha002326,153,0,431,180,40
41,863,1167,AOCP20251104078,80,714,1009,127,46
41,926,1167,JK010081,386,777,948,126,64
41,926,1167,JK010081,387,442,613,126,64
42,928,1174,Masaha002326,149,151,424,152,73
43,983,1264,Masaha002326,171,1336,1585,138,54
43,1264,1580,Masaha002326,172,0,295,199,72
43,1022,1580,Shamela0011812,305,115,267,98,21
45,113,426,Masaha002326,179,767,1285,198,44
45,907,1544,Masaha002326,185,446,927,345,66
45,123,752,Shamela0011812,305,278,553,215,42
46,68,759,Masaha002326,185,941,1567,463,80
47,140,500,Hindawi049250841,99,930,1396,165,39
47,620,1532,Hindawi049250841,100,94,1072,575,66
47,1371,1532,Masaha002326,192,1118,1285,128,92
47,1391,1502,Shamela0011812,305,920,1047,85,85
47,757,1054,Hindawi063814928,35,12,268,167,66
48,668,1158,Sham19Y0147597,17,187,650,370,93
48,668,1035,Sham19Y0147597,157,78,417,273,92
48,674,1035,JK009362,1511,464,777,207,66
48,559,1158,JK009362,6301,307,854,388,80
48,668,1158,Sham19Y0133368,30,664,1128,363,91
48,681,1045,Masaha002326,191,0,446,211,50
48,641,1296,Hindawi057193724,128,446,952,303,55
49,328,504,Hindawi049250841,100,1102,1274,141,97
49,232,972,Sham19Y0147597,17,593,1200,446,73
49,232,972,JK009362,6301,798,1406,446,73
49,232,948,Sham19Y0133368,30,1072,1654,420,71
50,25,917,Shamela0011812,305,1127,1399,208,29
51,0,160,Shamela0011812,310,720,873,122,93
51,294,559,Hindawi063814928,9,134,391,208,96
52,1044,1359,AOCP20251104141,260,1207,1532,196,66
52,0,1023,AOCP20251104141,263,243,1246,700,81
53,0,1427,Shamela0011812,306,223,1037,511,40
53,728,953,Hindawi063814928,141,967,1229,181,85
55,121,517,Hindawi049250841,101,765,1144,302,89
55,715,1096,Shamela0002573,13,0,514,119,22
55,812,1096,JK000676,51,0,386,59,13
56,1108,1230,Hindawi049250841,101,633,756,99,99
56,974,1311,Shamela0002573,14,226,795,131,27
56,974,1311,JK000676,52,108,677,131,27
58,314,953,Masaha002326,218,102,702,260,36
58,415,929,Hindawi086205862,17,204,754,390,80
59,224,355,Hindawi049250841,102,0,131,107,100
59,355,941,Masaha002326,221,263,763,256,47
59,3,275,AOCP20251104141,275,450,727,209,93
60,486,779,Shamela0011812,306,1307,1590,225,94
60,779,993,Shamela0011812,307,0,199,151,88
61,748,960,AOCP20251104091Vols,127,577,896,135,53
61,127,276,AOCP20251104091Vols,127,123,292,61,42
61,276,1237,Shamela0011812,307,194,832,504,65
62,0,1213,Shamela0011812,307,850,1490,476,48
63,1162,1535,JK010716,145,230,608,200,60
63,982,1535,Shamela0011812,308,164,705,420,93
64,0,250,JK010716,145,608,1047,168,46
64,441,745,JK010716,146,277,622,161,57
64,510,829,Masaha002326,46,889,1249,135,41
64,955,1486,Masaha002326,47,158,1164,361,41
64,0,829,Shamela0011812,308,705,1531,659,97
64,829,1610,Shamela0011812,309,0,706,564,87
65,645,930,Hindawi049250841,102,950,1194,140,59
65,0,381,Shamela0011812,309,706,1083,292,91
66,863,1533,AOCP20251104026,224,470,1226,348,50
66,340,1406,Masaha002326,230,0,1244,618,57
66,1126,1507,Shamela0011812,309,1182,1520,223,66
66,651,804,AOCP20251104141,138,0,152,120,96
67,0,303,AOCP20251104026,224,1226,1567,167,54
68,857,1425,JK010716,110,1115,1534,154,28
69,625,1270,Masaha002326,233,388,1096,387,60
70,0,486,Shamela0011812,310,176,687,394,93
70,364,486,Kraken210622021812,272,285,407,97,96
71,0,878,JK010716,123,972,1544,274,35
71,0,507,Masaha002326,65,1009,1327,161,34
71,261,868,JK000276,19,895,1215,119,20
72,343,497,JK007008,37,1389,1553,107,77
72,337,549,Hindawi019204286,132,314,665,169,58
74,357,959,Masaha002326,241,415,946,281,49
77,605,717,Hindawi049250841,105,1469,1581,91,100
78,0,1746,Hindawi049250841,106,49,1510,734,41
79,0,178,Hindawi049250841,106,1510,1682,134,89
79,178,517,Hindawi049250841,107,0,364,233,73
79,973,1310,Shia002397Vols,325,0,341,251,90
80,1099,1690,Shamela0011812,339,1161,1589,345,70
81,145,340,Shamela0011812,340,0,186,99,54
83,101,211,Hindawi049250841,110,434,544,88,100
83,600,1513,Shamela0011812,340,758,1335,376,48
83,101,393,Hindawi086205862,22,1297,1579,217,93
84,0,450,Shamela0011812,340,1335,1642,211,52
84,450,766,Shamela0011812,341,0,279,199,76
84,485,621,Rafed0003369Vols,1047,528,649,92,83
85,610,1154,Shamela0011812,341,484,872,283,64
85,283,660,Rafed0003369Vols,1048,195,533,183,51
86,207,966,Shamela0011812,341,910,1278,247,40
86,631,769,Hindawi086205862,23,55,159,70,64
87,464,1606,Shamela0011812,342,22,541,376,40
88,369,709,Shamela0011812,342,629,827,83,27
89,104,591,Hindawi049250841,119,496,988,351,89
89,796,1546,Shamela0011812,342,978,1399,247,41
93,683,1210,AOCP20251104056Vols,485,1059,1583,370,81
93,355,1588,Shamela0011812,343,488,1531,722,69
93,680,1210,Rafed0003630Vols,836,549,1089,369,79
93,673,960,Rafed0003369Vols,205,1326,1615,215,87
93,963,1210,Rafed0003369Vols,206,0,214,143,64
93,14,599,Rafed0003369Vols,1048,935,1543,253,40
94,31,373,Hindawi049250841,109,1304,1609,233,85
94,379,562,Hindawi049250841,110,7,187,146,97
95,768,1237,Hindawi049250841,108,995,1512,226,43
96,1035,1552,Hindawi049250841,109,407,964,338,66
96,981,1544,EShia0071807,1205,0,554,445,95
97,754,1523,Hindawi049250841,112,458,1234,609,98
97,134,1505,Shamela0011812,344,550,1269,473,42
99,774,977,Hindawi049250841,113,47,241,115,66
101,9,364,Hindawi049250841,113,1068,1383,226,81
101,561,1121,Hindawi049250841,115,501,1062,440,97
102,1241,1509,Hindawi049250841,116,183,443,204,96
103,0,411,Hindawi049250841,116,443,852,323,95
103,709,887,Hindawi049250841,117,1090,1267,136,95
103,51,411,JK009331,15,1110,1463,208,62
103,0,828,Shamela0011812,345,734,1560,648,95
103,828,1581,Shamela0011812,346,0,411,242,38
105,525,659,Hindawi049250841,117,1280,1410,96,91
105,984,1435,AOCP20251104078,138,1076,1521,232,51
105,1249,1494,Shamela0011812,346,471,672,150,75
105,0,509,Rafed0003369Vols,229,216,686,167,32
106,952,1145,Shamela0011812,346,710,909,117,68
106,1393,1547,JK007008,220,1355,1535,111,76
107,626,1191,JK007008,221,504,946,177,33
108,1346,1477,JK007008,153,135,254,92,87
108,400,894,JK007008,221,1051,1462,265,67
109,0,650,JK007008,153,254,767,287,50
110,923,1552,JK007008,154,314,804,322,61
111,1223,1465,Shamela0011812,346,1268,1536,183,82
111,26,271,JK007008,154,839,1008,109,52
111,485,1057,JK007008,154,1030,1519,292,56
111,1074,1461,JK007008,155,0,273,163,48
112,180,1598,Shamela0011812,347,25,1021,680,57
114,86,280,Shamela0011812,347,1181,1325,115,74
115,853,1057,Hindawi049250841,112,0,205,166,99
116,384,588,Shamela0011812,348,744,911,124,73
122,949,1101,JK007008,133,1167,1297,95,79
122,99,611,Hindawi086205862,23,823,1102,175,39
124,663,911,Hindawi081461536,155,0,230,140,68
125,119,1026,Shamela0011812,349,1247,1666,304,41
125,595,1201,Hindawi081461536,82,830,1456,398,78
125,1058,1470,Hindawi081461536,83,19,432,328,99
126,32,726,Shamela0011812,350,31,379,175,31
126,0,165,Hindawi081461536,83,432,599,131,95
127,394,787,Hindawi049250841,111,727,1120,315,99
127,811,1547,Hindawi081461536,85,83,820,586,99
127,0,394,Kraken220217010131,654,518,880,271,83
127,954,1146,Rafed0003369Vols,1018,802,996,151,94
128,0,658,Hindawi081461536,85,820,1473,519,99
128,658,1464,Hindawi081461536,86,0,807,642,99
128,9,1007,Rafed0003369Vols,1019,472,1212,408,48
129,735,935,Shamela0011812,351,3,189,152,92
129,0,644,Hindawi081461536,86,807,1450,507,99
129,1155,1509,Hindawi081461536,87,257,615,285,98
