ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
14,1100,1529,ShamAY0037906,1,858,1334,300,78
14,1277,1535,ShamAY0037906,2,1,261,179,84
23,680,1205,Sham19Y0000259,679,718,1057,176,36
56,171,547,Shamela0021525,449,296,672,275,89
67,582,995,ShamAY0037906,30,1222,1647,318,91
67,591,1298,ShamAY0037906,31,653,1372,534,89
90,1,277,ShamAY0037906,75,1263,1547,192,86
90,1,281,ShamAY0037906,76,26,314,194,85
90,1,287,Shamela0021525,474,1263,1556,197,85
143,595,1198,ShamAY0037906,19,518,1136,398,73
143,595,1186,Shamela0021525,450,692,1049,259,53
150,466,944,ShamAY0037906,35,643,1191,302,69
150,471,944,ShamAY0037906,36,356,899,299,69
152,168,984,ShamAY0037906,44,647,1453,493,72
152,168,316,Shamela0021525,464,1382,1514,101,84
152,387,995,Shamela0021525,465,73,693,413,80
158,1256,1661,Shamela0021525,475,16,374,251,73
168,1278,1536,Shamela0021525,478,167,629,202,53
168,1278,1536,Sham19Y0000259,849,388,850,201,53
169,12,379,Shamela0021525,478,375,917,212,50
169,12,379,Sham19Y0000259,849,596,1137,215,50
175,1116,1520,Shamela0021525,475,1203,1550,274,83
223,1405,1562,ShamAY0037906,46,1375,1592,99,56
223,1405,1562,ShamAY0037906,47,148,365,99,56
223,1405,1562,Shamela0021525,466,380,598,99,56
260,1,263,Shamela0021525,444,1070,1388,179,70
270,506,1230,ShamAY0037906,34,708,1455,552,91
270,619,1236,ShamAY0037906,35,7,643,471,91
270,506,825,Sham19Y0000259,677,48,377,236,87
288,829,1140,ShamAY0037906,19,1152,1514,219,75
288,834,1140,ShamAY0037906,20,7,363,215,75
288,829,1140,Shamela0021525,450,1126,1488,219,75
289,608,1221,Shamela0021525,447,248,865,454,90
298,327,894,ShamAY0037906,43,1019,1596,368,76
298,331,918,ShamAY0037906,44,25,623,382,76
298,327,922,Shamela0021525,464,653,1262,392,77
301,1,442,ShamAY0037906,32,863,1314,287,79
301,125,447,ShamAY0037906,33,1,329,211,79
303,23,1017,JK010732,69,1,719,488,59
303,1,773,Shamela0021525,439,762,1390,395,58
303,1,328,Shamela0005416,147,336,595,118,42
303,1,1017,ShamAY0038527,1,16,755,507,60
303,1,328,JK000927,1955,160,401,137,44
303,1,526,Shamela0005449,139,1045,1577,339,71
303,1,328,Shamela0005449,145,1021,1212,138,51
303,264,1183,Shamela0001487,69,1,1101,573,59
316,51,465,Shamela0021525,462,230,652,259,76
342,536,1234,Shamela0021525,479,398,1123,484,82
406,838,1263,Shamela0021525,457,223,654,301,87
409,426,945,Shamela0021525,451,40,568,388,91
411,744,936,JK010732,73,1454,1656,141,86
411,936,1618,JK010732,74,1,498,331,59
411,1003,1623,ShamAY0037906,92,218,802,388,76
411,1305,1623,ShamAY0037906,93,7,280,199,77
411,795,1457,JK009283,60,617,1159,333,60
411,795,1623,Shamela0021525,433,198,997,545,79
411,795,1623,Shamela0005449,153,717,1513,534,78
412,1,251,JK010732,74,502,699,142,72
412,1,300,ShamAY0037906,92,802,1049,180,74
412,1,300,ShamAY0037906,93,280,525,181,76
412,1,300,Shamela0021525,433,997,1243,183,76
460,483,1083,Shamela0021525,445,1050,1570,347,69
469,908,1488,Shamela0021525,446,940,1545,430,86
473,923,1479,ShamAY0037906,58,637,1286,393,75
473,929,1479,ShamAY0037906,59,479,1120,389,75
473,1,646,ShamAY0037906,79,424,1115,452,81
473,1,646,Shamela0021525,476,276,968,450,81
474,306,1214,ShamAY0037906,22,622,1564,590,78
474,310,1390,ShamAY0037906,23,173,1280,715,80
479,640,1147,ShamAY0037906,37,948,1370,267,64
479,904,1155,ShamAY0037906,38,1,253,151,74
479,640,1159,Shamela0021525,462,719,1106,247,58
493,93,688,ShamAY0037906,93,947,1552,415,78
493,93,973,ShamAY0037906,94,551,1445,607,79
493,387,1239,Shamela0021525,483,1,610,439,63
525,579,1448,Shamela0021525,469,164,945,489,70
571,56,565,JK010732,72,945,1600,344,66
571,808,1563,JK010732,73,346,1168,483,70
571,56,767,ShamAY0037906,56,37,760,531,90
571,808,1449,ShamAY0037906,56,904,1594,432,77
571,808,1217,ShamAY0037906,57,1222,1674,266,71
571,60,767,ShamAY0037906,57,359,1078,529,90
571,708,1149,Shamela0021525,470,1033,1618,286,61
571,56,767,Shamela0021525,470,369,1091,528,90
571,1149,1563,Shamela0021525,471,1,426,299,88
571,204,534,Shamela0010496,122,645,987,231,85
578,348,902,Shamela0021525,451,600,1117,371,80
597,780,1589,Shamela0021525,463,186,911,518,78
605,1348,1614,Shamela0021525,480,457,726,207,94
631,484,882,Shamela0021525,462,1116,1525,283,87
696,616,908,Shamela0021525,460,1,292,225,91
709,159,615,ShamAY0037906,79,1115,1571,328,88
709,163,653,ShamAY0037906,80,44,536,355,88
709,159,653,Shamela0021525,476,1015,1509,356,88
723,160,922,ShamAY0037906,25,164,943,582,92
723,502,929,ShamAY0037906,26,1,434,331,94
723,1,599,Shamela0021525,453,1011,1622,457,91
723,599,929,Shamela0021525,454,1,334,255,94
729,6,408,Shamela0021525,458,980,1385,306,91
730,615,1100,ShamAY0037906,80,631,1118,364,89
730,968,1107,ShamAY0037906,81,1,141,114,98
730,566,1111,Shamela0021525,477,7,500,367,81
737,473,837,ShamAY0037906,4,962,1328,273,91
806,1013,1704,ShamAY0037906,15,210,917,474,82
806,1271,1704,ShamAY0037906,16,1,448,304,83
806,980,1704,Shamela0021525,435,1,739,494,82
806,898,1704,Sham19Y0016714,296,38,837,510,75
806,1284,1704,Shamela0005449,153,1,435,298,84
809,1134,1607,Shamela0021525,465,1110,1593,359,90
821,903,1599,Shamela0021525,459,238,800,405,71
831,678,1123,Shamela0021525,460,369,881,304,73
836,464,1035,Shamela0021525,469,965,1508,366,78
869,1027,1203,Shamela0009229,80,1428,1561,102,69
869,1246,1610,Shamela0009229,81,1,364,265,89
869,1027,1610,Shamela0021508,18,396,892,364,75
869,1081,1607,Sham19Y0018147,490,970,1447,346,81
872,649,955,ShamAY0037906,87,1290,1548,179,71
872,676,1292,ShamAY0037906,88,226,808,381,73
872,666,915,Shamela0021525,480,1070,1268,147,72
875,1321,1466,Shamela0009788,1018,1224,1369,99,82
875,1138,1509,Shamela0021525,428,485,951,268,70
875,1263,1509,JK001099,295,1059,1306,182,88
875,1321,1466,Masaha003390Vols,161,1266,1409,101,84
875,1321,1466,MMS00013,2142,534,726,71,36
875,1321,1509,JK000927,3656,750,945,122,76
875,1321,1466,JK003609,3958,1094,1239,99,82
875,1138,1513,Shia002378,118,300,608,165,47
888,716,1589,ShamAY0037906,50,40,993,600,78
888,739,1589,ShamAY0037906,51,1,932,586,78
888,318,1328,Shamela0021525,438,724,1567,543,62
888,1238,1589,Shamela0009752,67,44,406,259,89
888,739,1589,Shamela0005449,149,1,930,581,77
930,1218,1451,Shamela0021525,473,204,541,142,53
936,362,618,ShamAY0037906,23,1280,1539,204,94
936,367,907,ShamAY0037906,24,661,1247,398,82
936,380,1295,Shamela0021525,453,1,856,555,69
