ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
14,617,1010,Shamela0023718,82,53,477,196,47
15,1264,1404,Shia004704,45,352,492,106,93
15,1232,1404,ShamAY0034055,6711,423,617,118,75
15,1264,1404,Shia004695Vols,327,444,586,103,87
15,1232,1404,Shia002702Vols,6890,650,844,118,75
25,196,403,Shia004695Vols,1804,252,441,137,80
25,196,534,Shia004695Vols,1814,720,1027,174,56
37,648,994,Shia004695Vols,1535,1154,1597,224,59
37,630,1505,Shia004695Vols,1831,684,1547,392,47
38,1,400,Shia004695Vols,1536,827,1407,241,48
38,461,1500,Shia004695Vols,1537,91,1060,631,70
39,1,477,Shia004695Vols,1537,1060,1517,277,71
41,728,1130,Shia004695Vols,1255,858,1322,235,56
46,1306,1616,Noorlib018390,222,5,285,215,84
47,1,1453,Noorlib018390,222,285,1596,956,79
47,1453,1572,Noorlib018390,223,1,119,86,84
48,985,1595,Noorlib018390,223,410,976,369,70
49,839,1675,Tafsir04040,568,1,946,463,48
49,1,620,Noorlib018390,223,976,1630,452,80
50,1053,1583,Shia004704,235,124,577,244,51
50,330,1361,Tafsir04040,568,927,1727,498,56
50,1361,1583,Tafsir04040,569,1,203,122,61
50,769,1583,Shia004695Vols,1058,860,1605,472,65
51,1,1312,Shia004704,235,577,1328,356,31
51,327,674,Shia004695Vols,1059,1307,1639,210,67
51,9,322,Shia004695Vols,1059,1,293,162,55
52,17,194,Shia004016,495,544,721,143,100
56,949,1706,Shia004704,429,918,1667,578,90
58,399,1462,Shia004704,443,354,1195,432,42
58,1496,1678,Shia003636Vols,13162,629,828,149,88
58,149,522,Sham19Y0015555,2709,1282,1644,286,95
58,522,1672,Sham19Y0015555,2710,1,830,625,62
59,85,708,Shia004704,443,1128,1713,386,68
59,708,1328,Shia004704,444,160,563,263,49
59,1,237,Shia003636Vols,13162,832,1462,142,26
59,662,1315,Shia003636Vols,13163,408,1374,515,64
60,43,289,Shia004704,444,592,821,171,84
60,1345,1587,Shia004704,444,927,1260,159,57
61,554,746,Shia004704,444,1476,1668,148,93
61,763,1536,Shia004704,445,1,656,427,60
61,580,825,Shia003636Vols,13152,544,797,143,62
62,34,900,Shia004704,445,637,1651,527,54
62,1412,1719,Shia004704,446,235,614,245,78
63,1,1271,Shia004704,446,614,1640,735,68
63,1271,1564,Shia004704,447,1,172,119,50
63,7,353,ShamAY0038329,198,1,347,281,99
63,1,416,Noorlib018390,56,209,520,245,71
63,1020,1511,Hindawi95926405Vols,1175,1025,1544,298,66
64,22,858,Shia004704,447,180,982,545,77
64,22,289,Shia003636Vols,13147,120,281,116,52
64,146,369,Shia003636Vols,13158,147,376,110,50
64,1,746,Hindawi95926405Vols,1176,60,792,394,55
66,229,387,Shamela0006947,5401,615,782,127,91
67,663,1219,Shia003636Vols,13165,947,1682,386,64
67,1219,1518,Shia003636Vols,13166,1,303,240,98
70,1174,1334,Shia003636Vols,13167,908,1066,127,94
72,726,941,Shia003636Vols,13168,1490,1661,113,60
