ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,516,722,JK000003,293,837,1044,147,89
1,516,713,JK000003,295,1030,1229,137,87
1,148,713,JK000003,296,721,1429,230,37
1,241,1353,JK000003,298,12,1130,314,24
1,522,713,Shamela0003118,4522,1,245,138,72
1,24,1514,JK000919BK3,1,24,1401,1046,87
1,516,718,JK000919BK3,2,1286,1542,146,72
1,328,821,Sham19Y0013666,314,1030,1545,299,65
1,516,692,JK009304,196,1318,1496,131,93
1,516,1353,Shamela0009654,252,101,773,235,25
1,284,713,JK010666,15,966,1428,224,55
1,112,713,JK000916,15422,425,1334,246,32
1,516,886,JK007143,716,341,869,157,35
1,1046,1514,JK007143,826,289,654,277,72
1,558,718,JK007143,827,325,538,119,70
1,498,722,Sham19Y0023644,1918,248,479,161,88
1,516,713,JK010344,1081,249,448,136,87
2,124,1600,JK000919BK3,2,1,1305,863,68
2,1,438,JK007555,2,527,1097,234,45
2,908,1600,JK007555,3,205,832,344,50
2,1,978,JK007143,826,654,1640,596,65
2,1,444,JK009233,108,322,888,261,57
3,1,275,JK000919BK3,2,1315,1588,195,88
3,277,1526,JK000919BK3,3,1,1131,743,69
3,582,984,JK007555,4,182,842,287,54
3,69,816,JK000916,15425,195,784,225,32
3,14,1484,JK007143,827,325,1530,827,70
3,1,1064,JK009233,109,280,1338,704,79
4,1421,1598,JK000919BK3,4,598,775,137,95
4,1121,1276,Sham19Y0150966,848,332,472,108,87
4,1121,1276,JK007040,3329,1107,1247,108,87
5,1,853,JK000919BK3,4,775,1624,635,90
5,853,1599,JK000919BK3,5,1,724,554,89
5,189,331,JK007555,5,1433,1611,93,65
5,1,448,JK007143,828,877,1278,308,84
6,7,884,JK000919BK3,5,676,1575,599,79
6,884,1265,JK000919BK3,6,1,376,293,94
7,220,1432,JK000919BK3,6,376,1574,906,93
7,1432,1552,JK000919BK3,7,1,121,95,98
8,228,433,Sham19Y0018254,553,1214,1446,159,84
8,4,1624,JK000919BK3,7,121,1442,1010,75
9,1,589,JK000919BK3,7,1436,1648,172,35
9,589,1559,JK000919BK3,8,1,956,723,93
10,868,1210,Shamela0009096,92,1,353,196,63
10,1225,1499,Shamela0010548,154,1320,1623,172,64
10,1,868,JK000919BK3,8,956,1548,456,66
10,868,1499,JK000919BK3,9,1,598,452,90
10,1256,1499,JK000849,513,492,773,173,74
11,3,1104,JK000919BK3,9,617,1542,696,78
11,1104,1563,JK000919BK3,10,1,454,319,85
12,1436,1543,Rafed0002654Vols,2848,833,940,83,99
12,1,1096,JK000919BK3,10,454,1568,779,86
12,1096,1543,JK000919BK3,11,1,398,296,83
12,1436,1543,Shia004092Vols,3208,607,714,83,99
13,239,553,Rafed0002654Vols,1038,745,1057,241,96
13,1,239,Rafed0002654Vols,2848,940,1178,185,98
13,1,1444,JK000919BK3,11,398,1447,803,70
13,239,553,Shia004092Vols,1453,466,778,241,96
13,1,239,Shia004092Vols,3208,714,952,184,97
14,37,326,Shamela0001438,5830,1222,1520,197,73
14,326,925,Shamela0001438,5831,1,581,403,79
14,424,917,Shamela0001438,5883,1,553,318,66
14,1,887,Shamela0001438,5901,179,1041,467,55
14,9,917,JK000523,1,409,1326,632,80
14,102,887,JK000298,4679,21,699,436,61
14,1,314,JK001293BK1,632,1199,1491,217,83
14,89,884,LAL2013020401BK1,39,183,1153,534,64
14,165,912,Shia001900,135,418,1215,513,75
14,89,662,Shia001432Vols,21298,983,1635,399,75
14,50,887,Shia001432Vols,21301,81,1112,580,67
14,110,887,Shia001432Vols,21329,665,1504,556,78
14,50,887,Shia001432Vols,22396,90,933,571,79
14,50,731,Shia001217Vols,4220,82,517,271,46
